date,q_load,q_pv,q_source,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,n_simultaneous_plan,max_unserved_kwh
2025-03-21,0.8,0.2,fixed,1864.332570333335,1990.1886722962977,32191.397328,16892.7950303586,0.0,0.0,16892.7950303586,17254.431642337455,0,0.0
2025-03-22,0.8,0.2,fixed,1990.1886722962977,2356.39720311111,31647.101785000003,16605.810972772502,0.0,0.0,16605.810972772502,12864.83122534979,0,0.0
2025-03-23,0.8,0.2,fixed,2356.39720311111,1684.698063777778,69058.613553,42111.6369811967,0.0,0.0,42111.6369811967,7223.94729251028,0,0.0
2025-03-24,0.8,0.2,fixed,1684.698063777778,2025.6006811851876,69157.2295432,42041.31463662268,0.0,0.0,42041.31463662268,7042.022395349799,0,0.0
2025-03-25,0.8,0.2,fixed,2025.6006811851876,1361.3238213333348,66795.589482,40458.515487978395,0.0,0.0,40458.515487978395,2575.215329259262,0,0.0
2025-03-26,0.8,0.2,fixed,1361.3238213333348,1815.6105353333355,69484.619597,42070.90580995529,0.0,0.0,42070.90580995529,9770.25778304528,0,0.0
2025-03-27,0.8,0.2,fixed,1815.6105353333355,1784.0605767407428,68654.407028,41676.5270526819,0.0,0.0,41676.5270526819,6103.993585390948,0,0.0
2025-03-28,0.8,0.2,fixed,1784.0605767407428,2240.135962999998,31008.883192999998,16050.143974004499,0.0,0.0,16050.143974004499,17017.514828185187,0,0.0
2025-03-29,0.8,0.2,fixed,2240.135962999998,2151.5134561481523,30224.520749,15684.511420143299,0.0,0.0,15684.511420143299,20128.57193938271,0,0.0
2025-03-30,0.8,0.2,fixed,2151.5134561481523,2000.0128884814828,65670.13226099999,39832.000579863394,0.0,0.0,39832.000579863394,6805.495967448569,0,0.0
2025-03-31,0.8,0.2,fixed,2000.0128884814828,2097.465680814816,65542.70468,39699.549661761,0.0,0.0,39699.549661761,4920.907153950626,0,0.0
2025-04-01,0.8,0.2,fixed,2097.465680814816,1470.3782075185193,63134.31656,37978.652984667,301.7989256333348,2097.05691369481,40075.70989836181,212.65398962963877,0,0.0
2025-04-02,0.8,0.2,fixed,1470.3782075185193,1799.9835147777787,65553.78005,39304.296808030005,916.9424300000003,4468.154442296668,43772.451250326674,1629.0608739094698,0,0.0
2025-04-03,0.8,0.2,fixed,1799.9835147777787,1794.7851386666682,66834.629544,40269.1015320858,0.0,0.0,40269.1015320858,6968.427741818932,0,0.0
2025-04-04,0.8,0.2,fixed,1794.7851386666682,2336.838500407408,30443.500561599998,15743.30001530256,0.0,0.0,15743.30001530256,20901.72551832099,0,0.0
2025-04-05,0.8,0.2,fixed,2336.838500407408,1929.755032925926,29008.625255000003,14975.7006142659,0.0,0.0,14975.7006142659,15014.661055493829,0,0.0
2025-04-06,0.8,0.2,fixed,1929.755032925926,1752.8707585555567,65617.69949,39385.168464093,0.0,0.0,39385.168464093,7672.738617366255,0,0.0
2025-04-07,0.8,0.2,fixed,1752.8707585555567,1978.9904703703737,65485.13234,39207.501722394,0.0,0.0,39207.501722394,8490.707686419762,0,0.0
2025-04-08,0.8,0.2,fixed,1978.9904703703737,1319.6167928518526,62992.12374,37522.336941154,204.20603246666485,1424.541282487454,38946.87822364145,5579.92680769548,0,0.0
2025-04-09,0.8,0.2,fixed,1319.6167928518526,1464.0107427407424,64258.652629000004,38291.5023069678,0.0,0.0,38291.5023069678,986.7203876131714,0,0.0
2025-04-10,0.8,0.2,fixed,1464.0107427407424,1918.5218404814814,64861.452194000005,38855.906981769804,0.0,0.0,38855.906981769804,5894.440308888892,0,0.0
2025-04-11,0.8,0.2,fixed,1918.5218404814814,2009.009021555556,28901.19242,14758.9237141774,0.0,0.0,14758.9237141774,20986.070549218108,0,0.0
2025-04-12,0.8,0.2,fixed,2009.009021555556,2178.134501629629,28619.815961,14648.3362596345,0.0,0.0,14648.3362596345,17167.545223016456,0,0.0
2025-04-13,0.8,0.2,fixed,2178.134501629629,1837.0898668148157,62578.50421,37467.415792417,0.0,0.0,37467.415792417,4836.1454740329245,0,0.0
2025-04-14,0.8,0.2,fixed,1837.0898668148157,1769.3153140370387,62836.384086,37480.4774883964,0.0,0.0,37480.4774883964,6639.375177283953,0,0.0
2025-04-15,0.8,0.2,fixed,1769.3153140370387,1691.1220573703708,61449.637021,36566.704878198405,0.0,0.0,36566.704878198405,7820.294942991777,0,0.0
2025-04-16,0.8,0.2,fixed,1691.1220573703708,1575.256122481482,62073.47491,36908.163145328,0.0,0.0,36908.163145328,2686.702944320989,0,0.0
2025-04-17,0.8,0.2,fixed,1575.256122481482,1959.7510591111104,62377.813742,37205.9223098988,0.0,0.0,37205.9223098988,5205.887970395066,0,0.0
2025-04-18,0.8,0.2,fixed,1959.7510591111104,2401.8603864444435,28155.562228000003,14278.422358009302,0.0,0.0,14278.422358009302,18928.240446436215,0,0.0
2025-04-19,0.8,0.2,fixed,2401.8603864444435,2215.149170185183,27099.056571999998,13766.0237510632,0.0,0.0,13766.0237510632,18295.755085086417,0,0.0
2025-04-20,0.8,0.2,fixed,2215.149170185183,2051.8855196666673,60631.00754599999,36167.7633419864,0.0,0.0,36167.7633419864,5131.28857291358,0,0.0
2025-04-21,0.8,0.2,fixed,2051.8855196666673,1619.0451722962973,60367.778172,35948.8285427128,0.0,0.0,35948.8285427128,8782.05877841976,0,0.0
2025-04-22,0.8,0.2,fixed,1619.0451722962973,1646.2784370370375,58775.507325,34938.018567548,0.0,0.0,34938.018567548,3037.7836550411594,0,0.0
2025-04-23,0.8,0.2,fixed,1646.2784370370375,1832.5660866296312,59969.053731,35545.4093969774,0.0,0.0,35545.4093969774,4825.622500094658,0,0.0
2025-04-24,0.8,0.2,fixed,1832.5660866296312,1946.605063925928,60247.044462000005,35865.8055720495,0.0,0.0,35865.8055720495,9423.881073810706,0,0.0
2025-04-25,0.8,0.2,fixed,1946.605063925928,1981.3751417407436,26909.809161999998,13415.3664043735,0.0,0.0,13415.3664043735,22511.749188913578,0,0.0
2025-04-26,0.8,0.2,fixed,1981.3751417407436,1901.8419318074111,26462.2782221,13187.35731430101,0.0,0.0,13187.35731430101,24333.855263700825,0,0.0
2025-04-27,0.8,0.2,fixed,1901.8419318074111,1554.4437415555565,56848.2202738,33878.52912447452,107.8432920666686,752.3148054570801,34630.843929931594,4989.1161550123525,0,0.0
2025-04-28,0.8,0.2,fixed,1554.4437415555565,1562.2416031481487,56850.106345,33923.1996566248,3550.380109766667,24036.970212472097,57960.16986909689,613.1518602469198,0,0.0
2025-04-29,0.8,0.2,fixed,1562.2416031481487,1629.030780000001,56828.528894,33716.1354249344,726.2476849333324,5066.303850094927,38782.43927502933,6608.872717736628,0,0.0
2025-04-30,0.8,0.2,fixed,1629.030780000001,1607.9365125185204,57078.897001000005,33939.759910851804,0.0,0.0,33939.759910851804,5458.807633510291,0,0.0
2025-05-01,0.8,0.2,fixed,1607.9365125185204,1207.7181540000001,57365.74139,34283.286436602,2135.3602052999977,11369.869077532505,45653.1555141345,4935.280099876552,0,0.0
2025-05-02,0.8,0.2,fixed,1207.7181540000001,1200.0,27866.786619,14111.3909675542,1380.0088804999973,7873.775122178184,21985.16608973238,12447.67150127572,0,0.0
2025-05-03,0.8,0.2,fixed,1200.0,1201.2067063703703,27703.70226,14030.9464191576,895.0749816999976,4650.8198049709845,18681.766224128587,17403.12789950617,0,0.0
2025-05-04,0.8,0.2,fixed,1201.2067063703703,1200.161613,60242.22447,36000.366409832,1122.4618224666644,5851.13628505852,41851.50269489052,6336.397539547328,0,0.0
2025-05-05,0.8,0.2,fixed,1200.161613,1213.072494,61675.59582,37082.31541918,424.8983898666645,2746.2882131426545,39828.60363232265,3128.4333204526793,0,0.0
2025-05-06,0.8,0.2,fixed,1213.072494,1286.9099040000003,60076.52764,36184.256563664,708.1623230000002,2841.89166068912,39026.14822435312,4016.584990246917,0,0.0
2025-05-07,0.8,0.2,fixed,1286.9099040000003,1281.289341,60850.877685,36541.733964387,1152.441683666665,7181.349060511308,43723.08302489831,3274.710294032927,0,0.0
2025-05-08,0.8,0.2,fixed,1281.289341,1246.785543703704,62486.154626,37802.7364263834,208.8754935999994,1187.438381565897,38990.1748079493,3094.9149564197546,0,0.0
2025-05-09,0.8,0.2,fixed,1246.785543703704,1993.8046196296311,29597.890953999995,15527.271091039,0.0,0.0,15527.271091039,17774.300165703702,0,0.0
2025-05-10,0.8,0.2,fixed,1993.8046196296311,1291.979748,28083.141246000003,14777.4950355679,92.98268126666522,197.00285819039695,14974.497893758296,14581.553742913584,0,0.0
2025-05-11,0.8,0.2,fixed,1291.979748,1200.0,62282.547508999996,37364.20550186859,370.285913933333,2424.2669692670006,39788.472471135596,3754.331775214,0,0.0
2025-05-12,0.8,0.2,fixed,1200.0,1437.62452262963,62976.043513000004,37677.063453543204,191.82955303333404,1183.670093473872,38860.73354701707,7753.051806456788,0,0.0
2025-05-13,0.8,0.2,fixed,1437.62452262963,1274.030965740741,60605.886539,36116.5268587266,528.9976466666649,3314.591440641655,39431.11829936825,4660.2033828683225,0,0.0
2025-05-14,0.8,0.2,fixed,1274.030965740741,1200.0,61736.462442,36918.063958337894,400.7471929333336,1978.0520461197034,38896.116004457595,5775.707674098773,0,0.0
2025-05-15,0.8,0.2,fixed,1200.0,1364.1645152222225,62440.609092,37334.163254465006,105.5911125999956,266.0250764308132,37600.18833089582,5868.360512983538,0,0.0
2025-05-16,0.8,0.2,fixed,1364.1645152222225,1200.0,27806.859605,14347.5292846311,99.27940533333552,211.32067990953794,14558.84996454064,23038.643443395064,0,0.0
2025-05-17,0.8,0.2,fixed,1200.0,1245.6691827777775,27727.479298,14243.2907338926,478.0892535333301,2860.199005551513,17103.489739444114,15535.276244679013,0,0.0
2025-05-18,0.8,0.2,fixed,1245.6691827777775,1281.438069851853,60423.9304479,36305.2150487346,5.236666666666679,35.318698333333415,36340.53374706794,3119.252165666672,0,0.0
2025-05-19,0.8,0.2,fixed,1281.438069851853,1287.316820444445,60102.069209,35981.885044724404,205.1119775333325,1407.2618839457614,37389.14692867017,9443.176947107002,0,0.0
2025-05-20,0.8,0.2,fixed,1287.316820444445,1200.0,58483.260018,34988.44059794,641.3409063666616,3640.306621946886,38628.74721988689,1144.0262030864194,0,0.0
2025-05-21,0.8,0.2,fixed,1200.0,1200.0,59460.662301000004,35577.4103535624,930.7367912333358,5706.30076961482,41283.71112317722,5791.513280534982,0,0.0
2025-05-22,0.8,0.2,fixed,1200.0,1586.6121203333346,59833.17622179999,35937.6879007096,88.11951696666688,614.1267953594681,36551.814696069065,5076.782962909466,0,0.0
2025-05-23,0.8,0.2,fixed,1586.6121203333346,1534.1213638518554,27138.9870774,13990.960298664839,0.0,0.0,13990.960298664839,18432.468777695474,0,0.0
2025-05-24,0.8,0.2,fixed,1534.1213638518554,1468.1033305555554,27106.3962485,14044.99626503175,0.0,0.0,14044.99626503175,21293.36500405556,0,0.0
2025-05-25,0.8,0.2,fixed,1468.1033305555554,1381.327034555556,58755.14327,35293.969759271,147.6625413000017,712.9118818089938,36006.88164107999,7076.874710905349,0,0.0
2025-05-26,0.8,0.2,fixed,1381.327034555556,1364.8401591111126,58048.9603464,35040.9093516502,781.8202610866666,5453.978141340586,40494.88749299079,812.6152484773669,0,0.0
2025-05-27,0.8,0.2,fixed,1364.8401591111126,1200.8974011111113,57605.496341000005,34608.4803667664,325.96589383333003,1941.032429064629,36549.51279583103,5304.433764415645,0,0.0
2025-05-28,0.8,0.2,fixed,1200.8974011111113,1327.0007735555562,58064.007496000006,34793.335623308405,316.95559416666526,2184.6961214071243,36978.03174471553,2367.630623037041,0,0.0
2025-05-29,0.8,0.2,fixed,1327.0007735555562,1494.685495481482,58858.150681,35319.277564485004,392.43555823333327,2733.113734885733,38052.391299370734,997.1922385802495,0,0.0
2025-05-30,0.8,0.2,fixed,1494.685495481482,1392.3061262962963,27275.215085699998,14075.40098610687,74.60799506666248,456.0786738425077,14531.479659949378,18473.40600069959,0,0.0
2025-05-31,0.8,0.2,fixed,1392.3061262962963,1647.6855335925904,27226.4270034,14018.774392744739,0.0,0.0,14018.774392744739,16436.3482452107,0,0.0
2025-06-01,0.8,0.2,fixed,1647.6855335925904,1200.0,59735.310356,35937.87572516719,13581.427529899996,80759.4786236157,116697.35434878289,15.53973333333363,0,0.0
2025-06-02,0.8,0.2,fixed,1200.0,1200.0,64768.532080000004,38934.53799407,8130.476075066668,50239.285384548195,89173.8233786182,614.4793866666669,0,0.0
2025-06-03,0.8,0.2,fixed,1200.0,1200.0,65163.9107,39092.054144212,6717.237371033331,39773.15040487845,78865.20454909044,95.20281333333412,0,0.0
2025-06-04,0.8,0.2,fixed,1200.0,1200.0,68798.4274553,41485.829120134746,4530.467036666661,27722.835321112983,69208.66444124773,47.09832000000006,0,0.0
2025-06-05,0.8,0.2,fixed,1200.0,1200.0,71022.9251461,42985.61363742759,4324.864351233331,25760.27126721037,68745.88490463796,44.41712000000007,0,0.0
2025-06-06,0.8,0.2,fixed,1200.0,1200.0,29898.091809,15786.8404439893,5713.931228566663,32163.29137301709,47950.13181700639,2166.419333333336,0,0.0
2025-06-07,0.8,0.2,fixed,1200.0,1200.0,31329.375641,16948.559088645903,2817.520605466665,15832.730126691005,32781.28921533691,720.4783666666611,0,0.0
2025-06-08,0.8,0.2,fixed,1200.0,1200.0,77566.545447,47651.3310295774,1152.6248555999978,5604.491167335791,53255.82219691319,10259.312074283956,0,0.0
2025-06-09,0.8,0.2,fixed,1200.0,1200.0,76244.06676639999,46552.1824738945,2225.902721433333,13735.248984120068,60287.431458014566,3597.7624049712012,0,0.0
2025-06-10,0.8,0.2,fixed,1200.0,1200.0,75848.1230183,46203.09436324789,2322.2685195333356,12938.35501583945,59141.44937908734,2453.40706808642,0,0.0
2025-06-11,0.8,0.2,fixed,1200.0,1203.708945,76166.35383839998,46258.64902760623,5267.192869699662,31014.60947131521,77273.25849892144,1108.4538800000005,0,0.0
2025-06-12,0.8,0.2,fixed,1203.708945,1200.0,78640.377093,48391.410249419,1453.025489966668,8689.441239231313,57080.85148865031,3435.443626251027,0,0.0
2025-06-13,0.8,0.2,fixed,1200.0,1373.9502430740747,34724.6105881,19576.04813681508,463.0217693666669,3029.7459833552016,22605.79412017028,4116.17674051029,0,0.0
2025-06-14,0.8,0.2,fixed,1373.9502430740747,1200.0,33376.869548,18694.161895553298,970.3608886333326,4895.5194347496135,23589.681330302912,5922.97014012346,0,0.0
2025-06-15,0.8,0.2,fixed,1200.0,1200.0,78333.1934022,48256.06139333334,590.962208033334,2336.8924531839248,50592.95384651726,4267.269060176963,0,0.0
2025-06-16,0.8,0.2,fixed,1200.0,1228.9043334074074,78817.396099,48608.3917845823,778.0874551666661,4446.142595902914,53054.53438048522,2629.9465484897096,0,0.0
2025-06-17,0.8,0.2,fixed,1228.9043334074074,1200.0,78183.510843,48066.307604196394,3003.405828099999,17502.919068591,65569.2266727874,2585.9592446460956,0,0.0
2025-06-18,0.8,0.2,fixed,1200.0,1200.0,78970.1105896,48614.75476593486,1202.6173187666632,6709.541516770547,55324.2962827054,5554.267949032923,0,0.0
2025-06-19,0.8,0.2,fixed,1200.0,1277.2214940000001,79035.09935,48698.0603793473,837.1067751999972,5032.398948515198,53730.459327862496,7511.560067839513,0,0.0
2025-06-20,0.8,0.2,fixed,1277.2214940000001,1200.0,32808.8142258,18343.297360410623,666.8081420666662,2547.4634043942006,20890.76076480482,8653.759893289713,0,0.0
2025-06-21,0.8,0.2,fixed,1200.0,1244.9629350000002,32771.324699,18194.8004445876,253.02065279999943,1348.6663932119293,19543.46683779953,11153.031329617286,0,0.0
2025-06-22,0.8,0.2,fixed,1244.9629350000002,1200.0,77094.0509185,47442.68678480975,423.0434491333317,1821.4564214013253,49264.143206211076,6371.777090074073,0,0.0
2025-06-23,0.8,0.2,fixed,1200.0,1210.500468,76470.633737,46851.047498225,985.9228931666674,5210.9644837451915,52062.011981970194,6383.672253201647,0,0.0
2025-06-24,0.8,0.2,fixed,1210.500468,1219.4604960000004,74929.21996110001,45712.32398587621,5493.713739179999,31230.28344470413,76942.60743058033,78.5872500000005,0,0.0
2025-06-25,0.8,0.2,fixed,1219.4604960000004,1200.0,75525.5940814,46170.693389024345,468.5859034666653,1905.8526592879919,48076.54604831234,1245.3482752819,0,0.0
2025-06-26,0.8,0.2,fixed,1200.0,1200.0,76370.88414449999,46879.1034095349,623.3941495000001,2920.008862143569,49799.112271678474,5223.852715720168,0,0.0
2025-06-27,0.8,0.2,fixed,1200.0,1222.0520230370369,32129.7309817,17773.53983821355,213.0819640666641,1377.2259482013174,19150.765786414868,10033.587198284364,0,0.0
2025-06-28,0.8,0.2,fixed,1222.0520230370369,1200.0,32039.3117672,17655.530024029402,267.6762000533279,1218.714991029618,18874.24501505902,8219.385661440328,0,0.0
2025-06-29,0.8,0.2,fixed,1200.0,1396.5528348888893,76793.55912,47254.615981344505,247.2988468666662,1198.415292982097,48453.031274326604,3620.0505077037037,0,0.0
2025-06-30,0.8,0.2,fixed,1396.5528348888893,1200.0,76672.064724,47248.9939370621,266.52845863332885,1280.6521178144747,48529.646054876575,3403.210262502056,0,0.0
2025-07-01,0.8,0.2,fixed,1200.0,1200.0,76493.063665,46863.9006782321,7313.529661099998,37868.32890841817,84732.22958665027,931.3991355967091,0,0.0
2025-07-02,0.8,0.2,fixed,1200.0,1200.0,80591.33406239998,49878.86596943712,3200.4894999999983,16654.16032590682,66533.02629534394,7257.418140218928,0,0.0
2025-07-03,0.8,0.2,fixed,1200.0,1200.0,82108.492313,51101.5671984404,2923.9352650333362,15476.33230652667,66577.89950496708,913.0291586790139,0,0.0
2025-07-04,0.8,0.2,fixed,1200.0,1200.0,34083.6471703,19182.20521742029,7030.009820766666,30354.1281240928,49536.33334151309,9760.98953333333,0,0.0
2025-07-05,0.8,0.2,fixed,1200.0,1200.0,36009.2024094,20293.398063535562,5484.683282866663,26857.844350851286,47151.24241438685,10367.929640066664,0,0.0
2025-07-06,0.8,0.2,fixed,1200.0,1200.0,78296.015457,48520.1368051979,6424.222531333331,38004.87853362663,86525.01533882454,906.0450333333345,0,0.0
2025-07-07,0.8,0.2,fixed,1200.0,1200.0,79569.673095,49367.759741047295,2068.421583033331,9980.952843135688,59348.712584182984,4440.870969341571,0,0.0
2025-07-08,0.8,0.2,fixed,1200.0,1200.0,78015.903876,48372.5821475668,4330.644720233334,24451.955404877022,72824.53755244383,2661.141756666668,0,0.0
2025-07-09,0.8,0.2,fixed,1200.0,1200.0,76953.682922,47740.367819166,2376.7041909666596,12520.345227784112,60260.71304695011,1103.2426737860103,0,0.0
2025-07-10,0.8,0.2,fixed,1200.0,1209.869592,77136.312046,47918.342110924496,2562.311986133336,13390.57416727682,61308.916278201315,2514.8375085144016,0,0.0
2025-07-11,0.8,0.2,fixed,1209.869592,1200.0,40161.281851,22851.5549916698,1774.686531399996,9943.17563506945,32794.73062673925,6848.88546532099,0,0.0
2025-07-12,0.8,0.2,fixed,1200.0,1200.0,37964.004554,21924.4947944792,3564.484175666662,16729.973703592947,38654.46849807215,8016.247499999998,0,0.0
2025-07-13,0.8,0.2,fixed,1200.0,1200.0,77397.123314,48135.717228215,1674.408973033331,8377.700344534385,56513.417572749386,5848.950291193422,0,0.0
2025-07-14,0.8,0.2,fixed,1200.0,1200.0,76191.75523699999,47369.236655446104,2001.6241757666676,10903.274452956859,58272.51110840296,2530.074696954731,0,0.0
2025-07-15,0.8,0.2,fixed,1200.0,1200.0,75928.62853999999,47254.4560761,1370.4640179999951,7688.865213830302,54943.3212899303,621.4948190123483,0,0.0
2025-07-16,0.8,0.2,fixed,1200.0,1200.0,75341.831261,46772.6903076857,2509.4202763333315,13639.127292513656,60411.817600199356,1735.5179458847729,0,0.0
