date,q_load,q_pv,q_source,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,n_simultaneous_plan,max_unserved_kwh
2025-07-28,0.8,0.2,fixed,1200.0,1200.0,77211.47394,48117.8137216285,4663.3192274666635,26660.331869463138,74778.14559109164,61.8631933333337,0,0.0
2025-07-29,0.8,0.2,fixed,1200.0,1200.0,78124.489695,48689.8313953684,2127.0824650666596,12529.954014038925,61219.78540940733,163.04489333333458,0,0.0
2025-07-30,0.8,0.2,fixed,1200.0,1200.0,78900.236883,49096.6951988848,1935.8415564999946,10675.728129847637,59772.42332873244,2636.6906714814827,0,0.0
2025-07-31,0.8,0.2,fixed,1200.0,1200.0,79498.597817,49558.15817917739,985.9561141666657,5518.381600240463,55076.53977941786,1381.8673986419785,0,0.0
2025-08-01,0.8,0.2,fixed,1200.0,1261.0935359999999,38480.4119261,22445.05917428923,1164.1161602666607,5768.183359640384,28213.242533929613,15739.377872766665,0,0.0
2025-08-02,0.8,0.2,fixed,1261.0935359999999,1242.4785192222237,38450.0856168,22521.7838402265,438.694754599996,2891.8234611525786,25413.60730137908,15611.253668337447,0,0.0
2025-08-03,0.8,0.2,fixed,1242.4785192222237,1200.0,77816.876523,48568.9661890329,1180.9933754999993,5582.666863174294,54151.633052207195,12551.845016255145,0,0.0
2025-08-04,0.8,0.2,fixed,1200.0,1200.0,76414.63505000001,47750.281013372005,596.9295470333302,2146.7295960968486,49897.01060946885,8037.080297695473,0,0.0
2025-08-05,0.8,0.2,fixed,1200.0,1200.0,74712.41845,46849.43478368,414.3190800666639,1324.8384279219617,48174.27321160196,6225.831279753089,0,0.0
2025-08-06,0.8,0.2,fixed,1200.0,1200.0,73084.173046,45912.8980385748,1732.8444756333333,10594.852722885937,56507.75076146074,3156.207603580254,0,0.0
2025-08-07,0.8,0.2,fixed,1200.0,1207.105314,72719.850221,45859.5142187646,373.9708858333346,1423.5755046993434,47283.08972346394,5700.267356419755,0,0.0
2025-08-08,0.8,0.2,fixed,1207.105314,1292.286594,38345.379075,22366.6272303631,365.5607278999964,1372.1813877338802,23738.80861809698,20211.56513465021,0,0.0
