date,q_load,q_pv,q_source,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,n_simultaneous_plan,max_unserved_kwh
2025-07-15,0.8,0.2,fixed,1253.1626760000001,1280.5084833703709,79640.63235,49774.47514225,411.1322454666656,2380.9394877490595,52155.41462999905,3418.3486571604917,0,0.0
2025-07-16,0.8,0.2,fixed,1280.5084833703709,1200.0,78720.95436999999,49061.063608811,1247.592184666665,6785.352637513693,55846.41624632469,4041.8449252263404,0,0.0
2025-07-17,0.8,0.2,fixed,1200.0,1200.0,79342.85246,49454.522311378,1294.9819708999976,7149.015389320888,56603.537700698886,3637.8637674485617,0,0.0
2025-07-18,0.8,0.2,fixed,1200.0,1200.0,40560.341107,23716.2395817395,680.2214174666657,2643.8689871174947,26360.108568856995,7381.06551201646,0,0.0
2025-07-19,0.8,0.2,fixed,1200.0,1200.0,40139.0524629,23472.63615429807,758.8922836999978,4659.257436227904,28131.893590525975,11395.821876274487,0,0.0
2025-07-20,0.8,0.2,fixed,1200.0,1200.0,78594.78062,49301.084728746995,232.34115989999844,764.0440488651475,50065.128777612146,2716.084155761322,0,0.0
2025-07-21,0.8,0.2,fixed,1200.0,1206.04333162963,79714.096513,49882.5739932166,341.58577469999864,2295.393389841791,52177.96738305839,2032.5548209835442,0,0.0
2025-07-22,0.8,0.2,fixed,1206.04333162963,1206.622302,78360.19291000001,48754.256023626,1197.7899199999947,6503.455414406833,55257.711438032835,1695.3223600000008,0,0.0
2025-07-23,0.8,0.2,fixed,1206.622302,1200.0,79910.27028,49842.296437895995,802.421776933335,5104.537244262761,54946.83368215876,2351.881197572023,0,0.0
2025-07-24,0.8,0.2,fixed,1200.0,1292.631306,81131.06085000001,50713.857004469,736.8451039666676,4559.731896943006,55273.588901412004,4087.954789135804,0,0.0
2025-07-25,0.8,0.2,fixed,1292.631306,1258.5065299629634,40110.002238,23482.760491334302,397.38162090000066,2436.9988364326214,25919.759327766922,11474.784490279833,0,0.0
2025-07-26,0.8,0.2,fixed,1258.5065299629634,1291.858386,40103.849235,23636.1864819274,655.0579330666638,3138.644844900088,26774.83132682749,9794.268591666661,0,0.0
2025-07-27,0.8,0.2,fixed,1291.858386,1344.2390584814832,80520.77983,50422.000618175996,883.3204621666666,4577.709416185833,54999.71003436183,3453.6654473662566,0,0.0
2025-07-28,0.8,0.2,fixed,1344.2390584814832,1200.0,80692.09519000001,50440.181828422996,1598.2404571333293,9238.090437523959,59678.27226594696,293.79856666666785,0,0.0
2025-07-29,0.8,0.2,fixed,1200.0,1339.3087452592601,81067.8751,50594.56495512,262.81316673333197,1769.7154646583904,52364.280419778384,903.5792868312823,0,0.0
2025-07-30,0.8,0.2,fixed,1339.3087452592601,1294.512645,81518.079016,50910.8872090012,261.0124084999971,1737.3831281104813,52648.27033711168,3581.537483827166,0,0.0
2025-07-31,0.8,0.2,fixed,1294.512645,1248.7129639629632,82329.47117,51505.387119341,323.3910492000016,1861.36358027288,53366.75069961388,3746.2100160493824,0,0.0
2025-08-01,0.8,0.2,fixed,1248.7129639629632,1326.930663,40296.218997899996,23590.121711435968,178.2775134666644,1215.7177294823855,24805.839440918353,16552.158453661315,0,0.0
2025-08-02,0.8,0.2,fixed,1326.930663,1483.3682106296303,40256.778477,23726.0422121151,116.40456976666405,730.2905630922485,24456.332775207346,17000.083369691354,0,0.0
2025-08-03,0.8,0.2,fixed,1483.3682106296303,1297.137051,80017.88204,50011.153108299,783.4062700000002,3710.365308786669,53721.51841708567,14627.892296625514,0,0.0
2025-08-04,0.8,0.2,fixed,1297.137051,1307.4580575925986,78888.39409,49356.910257262,11.602886666666791,78.12745472666751,49435.03771198867,9990.499118024693,0,0.0
2025-08-05,0.8,0.2,fixed,1307.4580575925986,1281.351132259261,76638.50701999999,48046.133798317,36.089973333333546,243.44428006000143,48289.578078377,7845.173912839509,0,0.0
2025-08-06,0.8,0.2,fixed,1281.351132259261,1200.0,74314.61111999999,46656.777854975,1273.6243150666678,8283.184886277126,54939.96274125212,4031.6969381070044,0,0.0
2025-08-07,0.8,0.2,fixed,1200.0,1232.6314830000001,74151.498576,46664.3134288282,137.54017296666626,781.2088852452505,47445.52231407345,6886.740960395066,0,0.0
2025-08-08,0.8,0.2,fixed,1232.6314830000001,1419.8605072592607,39783.034188000005,23284.0359643208,0.0,0.0,23284.0359643208,21198.87983758848,0,0.0
2025-08-09,0.8,0.2,fixed,1419.8605072592607,1289.0220120370388,38819.4848706,22792.73264870378,0.0,0.0,22792.73264870378,17641.049127637038,0,0.0
2025-08-10,0.8,0.2,fixed,1289.0220120370388,1499.1261697407422,72768.44592,46149.053442694,47.23197000000005,326.73986613500034,46475.793308829,3785.2482018107085,0,0.0
2025-08-11,0.8,0.2,fixed,1499.1261697407422,1249.7141262222212,72620.43921,45959.201259188005,138.53067333333377,934.1014626600029,46893.302721848006,4673.327585226343,0,0.0
2025-08-12,0.8,0.2,fixed,1249.7141262222212,1365.7194768148147,72069.97171,45548.187142982,994.5478097999955,6887.301923532103,52435.48906651411,1610.5642797119385,0,0.0
2025-08-13,0.8,0.2,fixed,1365.7194768148147,1471.8425342962962,72383.42235,45812.225074768,79.2167752333312,405.42269028917406,46217.647765057176,2677.706521769548,0,0.0
2025-08-14,0.8,0.2,fixed,1471.8425342962962,1353.7837723333337,72899.111,46095.25974145,275.50061003333144,1700.6259084091876,47795.885649859185,3259.5506906584396,0,0.0
2025-08-15,0.8,0.2,fixed,1353.7837723333337,1446.6008949629652,39263.3113335,23113.52489659345,176.9795226999997,715.2097281075655,23828.734624701017,19575.82761629835,0,0.0
2025-08-16,0.8,0.2,fixed,1446.6008949629652,1433.018702592593,39251.0473262,23024.5948841245,128.06408566666687,893.3750616106681,23917.969945735167,19988.67154334815,0,0.0
2025-08-17,0.8,0.2,fixed,1433.018702592593,1600.0546114074068,73255.17736,46428.014510883004,182.93762000000004,1232.7254168033337,47660.739927686336,6490.823946419752,0,0.0
2025-08-18,0.8,0.2,fixed,1600.0546114074068,1645.7030638888914,72723.956873,46148.3164165066,172.67449333333388,1173.3091010733372,47321.62551757994,4639.329536168731,0,0.0
2025-08-19,0.8,0.2,fixed,1645.7030638888914,1434.5038068888928,72002.04036,45721.010347604,224.98553333333348,1517.4576635233343,47238.468011127334,4575.166175555568,0,0.0
2025-08-20,0.8,0.2,fixed,1434.5038068888928,1318.7001894444452,71724.060084,45472.9094000338,2917.75169309333,19012.780017718986,64485.68941775279,523.8890763786106,0,0.0
2025-08-21,0.8,0.2,fixed,1318.7001894444452,1460.2296921481486,73415.46244,46526.63011538,45.2874966666667,306.46041955833357,46833.09053493833,3732.344882222223,0,0.0
2025-08-22,0.8,0.2,fixed,1460.2296921481486,1390.6017870000005,39918.688912,23457.2883716352,365.9678630000001,1529.1534104982193,24986.44178213342,16432.247292551445,0,0.0
2025-08-23,0.8,0.2,fixed,1390.6017870000005,1555.4447727777792,40083.047207,23644.5940565667,0.0,0.0,23644.5940565667,15008.882248646089,0,0.0
2025-08-24,0.8,0.2,fixed,1555.4447727777792,1542.5192639259283,74643.44029299999,47273.411561795096,8.91262666666671,60.039909540000295,47333.451471335095,7132.6952908189305,0,0.0
2025-08-25,0.8,0.2,fixed,1542.5192639259283,1428.5346500370385,75190.69502,47602.663106234,590.0244264666649,4112.188458624788,51714.85156485879,1174.0668737037154,0,0.0
2025-08-26,0.8,0.2,fixed,1428.5346500370385,1628.121791888889,75344.90877000001,47567.376323371005,47.15348666666671,317.883269071667,47885.25959244267,5766.374387777783,0,0.0
2025-08-27,0.8,0.2,fixed,1628.121791888889,1341.374334407408,74820.487762,47326.314240916094,285.0096709333337,1979.7925581792695,49306.10679909536,3488.4638468724324,0,0.0
2025-08-28,0.8,0.2,fixed,1341.374334407408,1465.0932952592589,75797.452687,48048.0027329571,78.85902333333343,531.647768448334,48579.650501405435,647.9923752263468,0,0.0
2025-08-29,0.8,0.2,fixed,1465.0932952592589,1848.1464158518543,41266.846488,24591.2215561212,0.0,0.0,24591.2215561212,15592.056008987656,0,0.0
2025-08-30,0.8,0.2,fixed,1848.1464158518543,1399.7947800000045,40339.443010999996,24000.9198049549,0.0,0.0,24000.9198049549,19929.329635115228,0,0.0
2025-08-31,0.8,0.2,fixed,1399.7947800000045,1975.7300305555561,77127.703387,48942.509994007094,27.640626666666662,191.6428541566666,49134.15284816376,5936.00716962964,0,0.0
2025-09-01,0.8,0.2,fixed,1975.7300305555561,5330.562890777779,76863.528975,48789.3287907595,0.0,0.0,48789.3287907595,16485.530186131695,0,0.0
2025-09-02,0.8,0.2,fixed,5330.562890777779,3334.1277713333343,64147.385261999996,40937.4740888738,0.0,0.0,40937.4740888738,8645.853957534986,0,0.0
2025-09-03,0.8,0.2,fixed,3334.1277713333343,2651.3686294074078,65493.907391,41239.3889406714,0.0,0.0,41239.3889406714,7402.364362181073,0,0.0
2025-09-04,0.8,0.2,fixed,2651.3686294074078,2894.4583267407415,66038.58819000001,41442.38512311671,7.872438666666653,53.032683077999906,41495.41780619471,8197.570328600828,0,0.0
2025-09-05,0.8,0.2,fixed,2894.4583267407415,5195.790200888889,38215.408408,23011.9780083576,0.0,0.0,23011.9780083576,26571.323552144033,0,0.0
2025-09-06,0.8,0.2,fixed,5195.790200888889,4024.6235932962973,32301.5970667,19283.98552279824,0.0,0.0,19283.98552279824,23464.653648238673,0,0.0
2025-09-07,0.8,0.2,fixed,4024.6235932962973,2985.5037595185195,64040.6811761,40735.81486146405,0.0,0.0,40735.81486146405,6634.122948256381,0,0.0
2025-09-08,0.8,0.2,fixed,2985.5037595185195,1458.2209804074078,62603.7621473,39227.37093157631,456.48871393333246,3184.465268398927,42411.83619997524,1655.612159176958,0,0.0
2025-09-09,0.8,0.2,fixed,1458.2209804074078,2514.1937427777802,65942.9658461,41113.70601403559,0.0,0.0,41113.70601403559,8015.488818847739,0,0.0
2025-09-10,0.8,0.2,fixed,2514.1937427777802,1852.88595662963,64572.9094787,40483.32681829323,1203.6778018333337,7761.233619966155,48244.56043825939,1325.4073918930103,0,0.0
2025-09-11,0.8,0.2,fixed,1852.88595662963,2795.6968090000023,68559.21529970001,42861.35113448614,0.0,0.0,42861.35113448614,10156.443485514405,0,0.0
2025-09-12,0.8,0.2,fixed,2795.6968090000023,2899.3227023703707,33616.4246736,19230.2763924846,0.0,0.0,19230.2763924846,19375.981749196708,0,0.0
2025-09-13,0.8,0.2,fixed,2899.3227023703707,3148.4317462222225,32850.198791999996,18900.1381651728,0.0,0.0,18900.1381651728,22223.499818189295,0,0.0
2025-09-14,0.8,0.2,fixed,3148.4317462222225,2454.2920533703705,67187.804575,42417.6039097336,0.0,0.0,42417.6039097336,4051.072023333341,0,0.0
