date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,q_min,k,label
2025-07-08,True,0.85,0.15,rule,478.73762095779017,0.9299363057324841,2371.6979560000013,2877.0711682592582,1200.0,90194.95137600001,67270.4715743339,0.0,0,0.0,67270.4715743339,10410.064145588476,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-09,True,0.85,0.15,rule,451.1867446933466,0.8987341772151899,2877.0711682592582,2459.1727316666684,1200.0,87697.754139,65458.372302479496,7.875563333333275,1,68.58040550666617,65526.952707986165,10508.079504226338,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-10,True,0.8,0.2,rule,429.2721268697576,0.8553459119496856,2459.1727316666684,1761.758133370372,1200.0,85662.636108,63812.3761095284,52.8045033333334,3,448.5802131000006,64260.9563226284,9742.759677670787,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-11,True,0.8,0.2,rule,427.22599524491983,0.85,1761.758133370372,2407.0655606666705,1200.0,49172.804437499995,27910.47656690645,0.0,0,0.0,27910.47656690645,13487.292556306582,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-12,True,0.8,0.2,rule,424.9047630357402,0.84472049689441,2407.0655606666705,1784.9590815925944,1200.0,43694.762093,25313.1422522328,0.0,0,0.0,25313.1422522328,10913.529474316874,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-13,True,0.8,0.2,rule,408.6335704384973,0.7592592592592593,1784.9590815925944,2293.1893076666674,1200.0,86442.40499000001,62330.90136251479,5.971770000000106,1,51.79017532500092,62382.6915378398,13181.607521810702,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-14,True,0.8,0.2,rule,413.0747821078505,0.7668711656441718,2293.1893076666674,2135.2503508518535,1200.0,84796.9875082,61946.47878028106,17.389950000000226,2,148.14405816833525,62094.622838449395,9786.715090504531,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-15,True,0.8,0.2,rule,400.51943287676795,0.7195121951219512,2135.2503508518535,2511.43312925926,1200.0,83936.73756499999,61684.8032915255,0.0,0,0.0,61684.8032915255,7278.700895925926,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-16,True,0.8,0.2,rule,410.78177396603274,0.7575757575757576,2511.43312925926,1800.4537434444471,1200.0,82143.193799,61111.3516921323,40.81747666666661,2,341.38302770833286,61452.734719840635,7326.195264514411,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-17,True,0.8,0.2,rule,419.256160356492,0.8253012048192772,1800.4537434444471,1756.2767112962983,1200.0,83677.99714,61508.304362864,19.686836666666977,2,167.83033625333593,61676.134699117334,6989.699866172848,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-18,True,0.8,0.2,rule,425.1068514326306,0.8502994011976048,1756.2767112962983,2017.889156703703,1200.0,43839.463814,24983.664028584702,0.0,0,0.0,24983.664028584702,9969.048993135808,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-19,True,0.8,0.2,rule,395.69345296531674,0.6904761904761905,2017.889156703703,2019.3973396666668,1200.0,43089.8845655,24642.866683304797,0.0,0,0.0,24642.866683304797,13687.187382783952,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-20,True,0.8,0.2,rule,391.0821700944538,0.6804733727810651,2019.3973396666668,2265.9295535185174,1200.0,82538.49061000001,60511.907466565004,0.0,0,0.0,60511.907466565004,6533.317165349803,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-21,True,0.7,0.3,rule,356.0398440233742,0.4823529411764706,2265.9295535185174,2189.7458302962987,1200.0,80453.84016,60127.103358461005,3.8187133333334486,1,33.06432939666767,60160.16768785767,2723.9433475720148,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-22,True,0.7,0.3,rule,354.4448312807084,0.47953216374269003,2189.7458302962987,1269.7222484074075,1200.0,77972.56921,57264.486519419996,207.91179583333349,6,1747.7783160500012,59012.26483547,1381.552987119348,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-23,True,0.7,0.3,rule,343.04667839011114,0.3953488372093023,1269.7222484074075,1604.2966494814827,1200.0,81005.61861,59129.501029897,25.94915666666691,4,219.61698665666873,59349.11801655367,2386.600636419762,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-24,True,0.7,0.3,rule,334.1927955201891,0.34104046242774566,1604.2966494814827,1757.4302435555599,1200.0,82022.33989999999,60414.199873018006,0.0,0,0.0,60414.199873018006,4243.038998930046,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-25,True,0.7,0.3,rule,343.3370456057488,0.40229885057471265,1757.4302435555599,1838.5239325925927,1200.0,41421.844389000005,23435.7005211136,0.0,0,0.0,23435.7005211136,12449.836835214,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-26,True,0.7,0.3,rule,330.8645256439368,0.32571428571428573,1838.5239325925927,1688.8272061851885,1200.0,41252.6925824,23664.431251434944,0.0,0,0.0,23664.431251434944,10627.619573428803,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-27,True,0.7,0.3,rule,336.0817964676113,0.3465909090909091,1688.8272061851885,2133.864815925927,1200.0,81093.578551,59529.2603934222,0.0,0,0.0,59529.2603934222,2782.0615647037125,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-28,True,0.7,0.3,rule,342.9942941183715,0.4011299435028249,2133.864815925927,1314.5054374444449,1200.0,80805.297529,59681.6920222337,1257.1220697099977,6,10408.711963131416,70090.40398536512,959.0788986008239,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-29,True,0.8,0.2,rule,360.7194664939871,0.5617977528089888,1314.5054374444449,2134.3078080740747,1200.0,84513.489783,62046.3651819038,8.640190000000189,2,72.45104090666828,62118.81622281047,3730.307793288076,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-30,True,0.8,0.2,rule,358.82888978797416,0.547486033519553,2134.3078080740747,2292.261347555557,1200.0,84182.465207,62577.355494788004,0.0,0,0.0,62577.355494788004,6153.706918810703,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-07-31,True,0.8,0.2,rule,361.2963215967735,0.5666666666666667,2292.261347555557,1833.7611397407438,1200.0,85024.8916683,62425.113530079405,11.54515333333336,2,95.99725501000023,62521.110785089404,6833.8115824563865,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-01,True,0.7,0.3,rule,339.8575680611424,0.35911602209944754,1833.7611397407438,1849.1345403703706,1200.0,40930.986150900004,23226.74053667116,0.0,0,0.0,23226.74053667116,17285.443469089307,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-02,True,0.8,0.2,rule,383.3119425083682,0.6923076923076923,1849.1345403703706,2355.1138458888904,1200.0,42282.7560491,23838.43395087136,0.0,0,0.0,23838.43395087136,18742.802246441563,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-03,True,0.8,0.2,rule,417.2149154741338,0.8306010928961749,2355.1138458888904,1507.7385160000013,1200.0,82462.0858,58529.799012345,127.46248000000037,6,1065.1504039466697,59594.94941629167,17330.743634403294,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-04,True,0.85,0.15,rule,471.4627103850217,0.9293478260869565,1507.7385160000013,2544.7097981111115,1200.0,84400.00554,60514.606826375995,0.0,0,0.0,60514.606826375995,14753.861806008234,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-05,True,0.85,0.15,rule,455.47318176348443,0.9135135135135135,2544.7097981111115,2287.5802270000013,1200.0,80783.62778000001,57814.784484772,0.0,0,0.0,57814.784484772,12405.729531563786,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-06,True,0.8,0.2,rule,430.8392323093715,0.8655913978494624,2287.5802270000013,1486.817504148149,1200.0,75956.451207,55623.4554060738,165.4086256000033,3,1395.283256454746,57018.73866252854,5372.16318827573,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-07,True,0.85,0.15,rule,445.0948489640354,0.8877005347593583,1486.817504148149,2062.0492830000017,1200.0,78904.77668000001,56579.875704622995,23.02937666666685,2,196.1522126416682,56776.02791726466,11085.322777037041,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-08,True,0.85,0.15,rule,448.93361717285393,0.8936170212765957,2062.0492830000017,2488.3766525925953,1200.0,42085.5593313,23502.72305901101,0.0,0,0.0,23502.72305901101,23494.313527630868,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-09,True,0.8,0.2,rule,436.4192027979019,0.8677248677248677,2488.3766525925953,2055.11487325926,1200.0,39608.83804,22564.345544963304,0.0,0,0.0,22564.345544963304,19009.427366419754,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-10,True,0.8,0.2,rule,418.4701533678918,0.8052631578947368,2055.11487325926,2307.150885555559,1200.0,75207.51362,55449.926127324994,10.612690000000043,1,92.98308343500038,55542.90921075999,6283.14626320988,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-11,True,0.8,0.2,rule,366.36115079000496,0.581151832460733,2307.150885555559,1867.5094353333343,1200.0,74790.69591,53661.983399469,34.08365666666657,2,299.80892186166585,53961.792321330664,7089.0024702469245,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-12,True,0.8,0.2,rule,359.1045861400577,0.5260416666666666,1867.5094353333343,1789.4822941851855,1200.0,73818.95059000001,54080.728869608996,299.607974433335,4,2508.884538547997,56589.61340815699,2905.6469302057667,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-13,True,0.8,0.2,rule,375.5552312988979,0.6373056994818653,1789.4822941851855,2245.0279352222237,1200.0,74307.97020000001,54069.721372686996,11.395173333333332,1,98.72208417333331,54168.44345686033,4255.118440534981,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-14,True,0.8,0.2,rule,370.3382323862617,0.6134020618556701,2245.0279352222237,1841.045131555559,1200.0,74731.42616999999,54627.15182018399,51.92495666666662,2,445.13976656666625,55072.29158675066,5291.981507078191,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-15,True,0.8,0.2,rule,365.59504751678264,0.5641025641025641,1841.045131555559,1944.76707862963,1200.0,40406.101171999995,22893.1430980294,0.0,0,0.0,22893.1430980294,20711.51294265844,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-16,True,0.7,0.3,rule,353.0714264266786,0.45408163265306123,1944.76707862963,1636.6259572962986,1200.0,39366.4237218,22179.98224801158,0.0,0,0.0,22179.98224801158,20229.71008797284,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-17,True,0.8,0.2,rule,358.10366283879705,0.5025380710659898,1636.6259572962986,2190.3603906296307,1200.0,75692.1374,54535.072513894,75.09001999999998,3,625.9073471033332,55160.97986099734,8483.228691069964,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-18,True,0.7,0.3,rule,353.2854496448621,0.45454545454545453,2190.3603906296307,1911.020172074078,1200.0,71360.3146905,52492.2883596115,174.8913195666646,6,1312.9649538478911,53805.25331345939,3662.2291984423896,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-19,True,0.7,0.3,rule,353.35858748256356,0.457286432160804,1911.020172074078,1554.5382090740757,1200.0,70444.41096000001,51813.600033271,120.34186666666676,5,1015.1520784716676,52828.75211174267,3085.1326850617324,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-20,True,0.7,0.3,rule,330.50146226796363,0.285,1554.5382090740757,1437.0117063333337,1200.0,70175.02583999999,51991.88029381401,4070.274491966655,14,28899.51571559495,80891.39600940896,386.9255333333341,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-21,True,0.8,0.2,rule,369.99559741669646,0.6169154228855721,1437.0117063333337,2016.1450307777775,1200.0,75405.53292999999,54677.183950461,4.895746666666582,1,40.152466286665984,54717.33641674767,5204.292787037041,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-22,True,0.8,0.2,rule,372.7580191281536,0.6386138613861386,2016.1450307777775,1653.9073541111122,1200.0,40906.928946,23262.5724314354,0.0,0,0.0,23262.5724314354,17436.693652427984,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-23,True,0.8,0.2,rule,368.017620352654,0.6009852216748769,1653.9073541111122,2006.1734911111118,1200.0,41429.163583,23070.924374358598,0.0,0,0.0,23070.924374358598,16234.800270547326,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-24,True,0.8,0.2,rule,365.2882068716049,0.5637254901960784,2006.1734911111118,2187.9780030740753,1200.0,76240.88438,55045.10116199299,0.0,0,0.0,55045.10116199299,8623.734852263375,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-25,True,0.8,0.2,rule,378.29890176024924,0.6585365853658537,2187.9780030740753,1857.8225581111155,1200.0,76709.8383,55846.320966691004,1.4399033333334046,1,12.072149546667264,55858.39311623767,2362.1104845679083,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-26,True,0.8,0.2,rule,384.5828452147161,0.6941747572815534,1857.8225581111155,2214.312228296297,1200.0,76430.33951,54764.87529878301,13.598273333333509,2,114.82869303166815,54879.70399181468,6720.149196707832,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-27,True,0.8,0.2,rule,390.80918450297287,0.6956521739130435,2214.312228296297,1644.8400085925985,1200.0,75391.62763,54236.762774064,0.6473833333334369,1,5.350946941667522,54242.11372100567,4117.3549006584435,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-28,True,0.7,0.3,rule,354.29626754770715,0.44711538461538464,1644.8400085925985,1385.7671087037043,1200.0,73656.103456,53703.043024955,1064.3949739666568,15,6919.354644319103,60622.3976692741,173.09055333333413,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-29,True,0.8,0.2,rule,389.82760644338174,0.69377990430622,1385.7671087037043,2276.3998495925953,1200.0,42884.495551,24184.692742086,0.0,0,0.0,24184.692742086,16742.75639614404,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-30,True,0.8,0.2,rule,389.17115670475863,0.6904761904761905,2276.3998495925953,1837.1567335555583,1200.0,41281.027076,23315.781533540598,0.0,0,0.0,23315.781533540598,20821.9270259177,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-08-31,True,0.8,0.2,rule,407.60825915980627,0.7440758293838863,1837.1567335555583,2393.9571011851845,1200.0,78420.197269,56336.660059778405,12.62863666666658,1,107.55809848999925,56444.218158268406,7348.26732373252,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-01,True,0.8,0.2,rule,389.0909823586058,0.6839622641509434,2393.9571011851845,5658.569806000003,1200.0,78062.462103,50536.0044867276,0.0,0,0.0,50536.0044867276,17829.236714691368,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-02,True,0.85,0.15,rule,438.48134348162597,0.8826291079812206,5658.569806000003,2952.405386,1200.0,63950.05566299999,41076.261817387494,0.0,0,0.0,41076.261817387494,9198.675676213998,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-03,True,0.85,0.15,rule,436.878918299556,0.8785046728971962,2952.405386,2053.2977405962965,1200.0,65582.15797287,42623.53085457985,0.0,0,0.0,42623.53085457985,7640.274324485597,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-04,True,0.8,0.2,rule,431.1662591910457,0.8604651162790697,2053.2977405962965,1846.7590888888897,1200.0,64223.62789825001,40944.21345144583,76.82813415000135,2,528.9796786708511,41473.193130116684,6668.984608687245,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-05,True,0.8,0.2,rule,392.5268438184012,0.6944444444444444,1846.7590888888897,5311.198234296295,1200.0,39957.136717,19650.410925131597,0.0,0,0.0,19650.410925131597,27045.629717781892,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-06,True,0.8,0.2,rule,418.03993824747147,0.8110599078341014,5311.198234296295,3561.941947814818,1200.0,31298.350405999998,15221.646118550201,0.0,0,0.0,15221.646118550201,23070.932591102875,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-07,True,0.8,0.2,rule,431.7454260096641,0.8715596330275229,3561.941947814818,2176.433487129633,1200.0,62297.376781650004,39974.374670856545,10.860564066666711,1,73.2273532195003,40047.60202407605,5043.621197127578,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-08,True,0.85,0.15,rule,437.3527562522704,0.8812785388127854,2176.433487129633,1200.0,1200.0,62380.9881981,39861.3696929092,1557.5044291333327,16,9042.729435151716,48904.099128060916,1855.3293505144122,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-09,True,0.85,0.15,rule,441.7096267613653,0.8863636363636364,1200.0,1649.5314920370354,1200.0,65307.010802000004,41426.2110049702,2.352616666666677,1,15.661369150000068,41441.872374120205,7824.710222057614,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-10,True,0.85,0.15,rule,448.3134987293637,0.9049773755656109,1649.5314920370354,1473.9993569259261,1200.0,64594.713425,41804.674309325,1594.0671822499926,13,9284.570278606485,51089.244587931484,1012.7354648559703,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-11,True,0.85,0.15,rule,493.0214444281639,0.9684684684684685,1473.9993569259261,2203.744452296295,1200.0,68774.2790902,43575.93700533292,6.071666666666715,1,40.549625833333664,43616.486631166255,10584.658577679014,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-12,True,0.85,0.15,rule,491.06503459656403,0.9641255605381166,2203.744452296295,2218.996970666667,1200.0,33488.5702294,15543.0700719616,0.0,0,0.0,15543.0700719616,19263.635320881476,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-13,True,0.8,0.2,rule,432.333998688798,0.8526785714285714,2218.996970666667,2016.0936004814776,1200.0,31656.707998,14476.315265322599,0.0,0,0.0,14476.315265322599,21359.272301687244,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-14,True,0.8,0.2,rule,407.96501578450835,0.7155555555555555,2016.0936004814776,1557.7012904444468,1200.0,65968.1372274,43001.00284952404,3.5550000000000637,1,23.455890000000423,43024.45873952404,2411.0162012757296,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-15,True,0.8,0.2,rule,413.7255936318529,0.7433628318584071,1557.7012904444468,2322.778601703706,1200.0,68406.128708,43996.91213551385,0.0,0,0.0,43996.91213551385,8587.536109382716,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-16,True,0.8,0.2,rule,395.0028269107014,0.6696035242290749,2322.778601703706,1559.952021148148,1200.0,64981.11422,42435.115583824,13.092750000000137,2,88.18761655000094,42523.303200374,2531.5831862551527,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-17,True,0.8,0.2,rule,394.55901940083254,0.6666666666666666,1559.952021148148,1572.2009220000023,1200.0,66558.50161,42832.072769444,7.62916666666672,1,38.19542291666694,42870.268192360665,2516.721750946507,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-18,True,0.7,0.3,rule,352.31028220510916,0.388646288209607,1572.2009220000023,1478.1229348888892,1200.0,64971.113758,41541.8932415964,2.4633999999999787,1,17.516005699999848,41559.409247296404,1829.5674069958902,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-19,True,0.7,0.3,rule,339.5941610899551,0.28695652173913044,1478.1229348888892,2373.8651242962983,1200.0,33584.236231,15579.9359533772,0.0,0,0.0,15579.9359533772,13759.13516777778,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-20,True,0.7,0.3,rule,347.7538794001769,0.35064935064935066,2373.8651242962983,1889.3438185185187,1200.0,31320.795012,14047.9652618392,134.41847506666215,3,391.5187339017866,14439.483995740986,13641.100335761319,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-21,True,0.7,0.3,rule,332.606822568515,0.25862068965517243,1889.3438185185187,1868.6939315925933,1200.0,67396.85245,44185.20106481601,8.44500000000005,1,58.02559500000035,44243.226659816006,5435.368392016462,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-22,True,0.7,0.3,rule,337.7619230082042,0.2832618025751073,1868.6939315925933,1579.796963925928,1200.0,67002.32001,44230.65213844301,8.649233333333427,1,56.40597518333394,44287.05811362634,2767.3704292592633,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-23,True,0.7,0.3,rule,315.54782430441054,0.19230769230769232,1579.796963925928,1613.1000268888895,1200.0,67244.00517399999,43540.859918479204,767.2536928999983,3,5213.779908955756,48754.63982743496,1747.7004117366316,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-24,True,0.7,0.3,rule,307.6232161871957,0.1574468085106383,1613.1000268888895,1672.3560209259276,1200.0,66410.7628479,42757.81132793295,607.4496687666654,6,3230.8535639719585,45988.664891904904,1872.557557201648,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-25,True,0.7,0.3,rule,296.87472648711315,0.1228813559322034,1672.3560209259276,1632.9901557777778,1200.0,68392.092348,44403.317041664,15.37166666666667,1,106.25664583333337,44509.57368749733,4018.452824279837,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-26,True,0.7,0.3,rule,293.3440867959283,0.10970464135021098,1632.9901557777778,2194.480086629631,1200.0,34224.380796,15302.951290102199,0.0,0,0.0,15302.951290102199,13005.370396090535,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-27,True,0.7,0.3,rule,292.8519121677288,0.1092436974789916,2194.480086629631,1267.7135738148154,1200.0,32176.926346,14792.3794353758,268.6665240666636,1,1564.5795029022156,16356.958938278016,12862.914137530865,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-28,True,0.7,0.3,rule,296.8006804288353,0.1297071129707113,1267.7135738148154,2145.065179037036,1200.0,69860.648155,45727.289759168,289.5453849333318,5,1461.7288899760586,47189.01864914406,1675.925178292187,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-29,True,0.7,0.3,rule,283.85746408873996,0.1,2145.065179037036,1629.944496185188,1200.0,69566.56642000002,45527.348985389,26.015016666666725,2,142.85538336666704,45670.204368755665,3341.894486790128,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-09-30,True,0.7,0.3,rule,282.28048747916097,0.0912863070539419,1629.944496185188,1482.4441217037045,1200.0,69368.14778490001,45017.81621087215,1019.6993767000041,9,6418.341394784916,51436.15760565707,869.4897833333346,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-01,True,0.7,0.3,rule,286.11529131584444,0.10743801652892562,1482.4441217037045,3454.1748569629644,1200.0,68634.28475349999,42271.24112006985,0.0,0,0.0,42271.24112006985,13362.405460000005,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-02,True,0.8,0.2,rule,386.12803754378007,0.654320987654321,3454.1748569629644,2272.5827887407445,1200.0,67496.852274,41280.7710375843,0.0,0,0.0,41280.7710375843,13104.565749164614,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-03,True,0.8,0.2,rule,418.56041790733906,0.8073770491803278,2272.5827887407445,3859.4913254814815,1200.0,33761.050055,14526.201452695,0.0,0,0.0,14526.201452695,21535.67182026749,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-04,True,0.8,0.2,rule,416.57990911594385,0.7795918367346939,3859.4913254814815,2401.4147390370367,1200.0,30062.797745,12870.623826565501,0.0,0,0.0,12870.623826565501,15821.263106316872,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-05,True,0.8,0.2,rule,398.50962386763365,0.6951219512195121,2401.4147390370367,2438.793765851852,1200.0,67633.8122358,42068.26581938572,0.0,0,0.0,42068.26581938572,9168.573574526752,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-06,True,0.8,0.2,rule,385.2209548076468,0.6437246963562753,2438.793765851852,1656.4206286666647,1200.0,66074.4130827,41949.85170426278,0.0,0,0.0,41949.85170426278,5358.72908876544,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-07,True,0.8,0.2,rule,388.86575994599,0.6491935483870968,1656.4206286666647,1726.0192637777784,1200.0,65386.333981899996,40587.83334654516,0.0,0,0.0,40587.83334654516,3547.103437858851,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-08,True,0.8,0.2,rule,378.58373332126934,0.606425702811245,1726.0192637777784,1454.0528040000004,1200.0,62374.854868,38633.4305545284,351.17243396666396,5,2232.9936079811664,40866.42416250957,2525.5149822798453,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-09,True,0.7,0.3,rule,324.2045348721575,0.248,1454.0528040000004,1381.110111074075,1200.0,63242.113679999995,39405.053503291,186.4231800666663,3,1213.458066431431,40618.51156972243,3508.20177222223,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-10,True,0.7,0.3,rule,283.37658195700305,0.099601593625498,1381.110111074075,1889.0045701481474,1200.0,31600.700993,13158.6199834738,0.0,0,0.0,13158.6199834738,18677.451514773664,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-11,True,0.7,0.3,rule,271.15961807225545,0.05952380952380952,1889.0045701481474,1719.7077918148177,1200.0,31456.491835,13035.987051648399,0.0,0,0.0,13035.987051648399,14552.661188045267,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-12,True,0.7,0.3,rule,278.0210231854066,0.09090909090909091,1719.7077918148177,1200.2346214814818,1200.0,63907.669580999995,39168.49844014591,442.19532509999755,6,2592.8588789612177,41761.35731910713,2441.629647901238,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-13,True,0.7,0.3,rule,278.69286698998474,0.09448818897637795,1200.2346214814818,1635.1263183703713,1200.0,65973.636037,41364.923064005096,0.0,0,0.0,41364.923064005096,4491.59983213992,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-14,True,0.7,0.3,rule,284.6569383753097,0.11764705882352941,1635.1263183703713,1306.4851021481484,1200.0,64529.89683,40745.973837162004,677.026980466671,5,3958.721439179765,44704.69527634177,734.3262257201691,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-15,True,0.7,0.3,rule,287.6450250968121,0.12890625,1306.4851021481484,1527.7633890000002,1200.0,64053.813404,40357.2025659065,2076.860295389997,4,13818.121994245652,54175.32456015215,291.4607284773682,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-16,True,0.7,0.3,rule,307.0970013890923,0.19455252918287938,1527.7633890000002,1608.4821746666664,1200.0,66471.48826,42303.19541427199,1278.6519787333273,5,8151.743983020564,50454.93939729255,461.68656893004254,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-17,True,0.7,0.3,rule,321.368557584545,0.2596899224806202,1608.4821746666664,1814.1330851851856,1200.0,32743.965962000002,13848.660758084,0.0,0,0.0,13848.660758084,13400.686104057611,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-18,True,0.7,0.3,rule,300.4684492025769,0.1776061776061776,1814.1330851851856,2164.01765648148,1200.0,32268.615515,13459.6898418585,0.0,0,0.0,13459.6898418585,12944.166447427988,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-19,True,0.7,0.3,rule,299.2244319082626,0.17307692307692307,2164.01765648148,1479.1835260370374,1200.0,67997.391394,43545.4489705436,938.7580656000008,7,6068.324829420939,49613.77379996454,1674.494778065845,0.65,0.2,resid_vol7_qmin0.65_k0.20
2025-10-20,True,0.7,0.3,rule,297.2181044566605,0.16091954022988506,1479.1835260370374,1693.3484858888899,1200.0,70343.29590987999,45001.48852014741,757.8835009199978,6,4038.895574576428,49040.384094723835,2195.291929835394,0.65,0.2,resid_vol7_qmin0.65_k0.20
