date,q_load,q_pv,q_source,feature,feature_value,feature_percentile,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,n_simultaneous_plan,max_unserved_kwh
2025-03-27,0.8,0.2,rule,resid_vol7,312.0022402364577,0.6481481481481481,1771.179789925928,1843.0567640740778,68921.77482,41922.580308124,0.0,0.0,41922.580308124,6258.190939794245,0,0.0
2025-03-28,0.8,0.2,rule,resid_vol7,316.75866521279465,0.6727272727272727,1843.0567640740778,2432.796572851851,31172.4958912,16367.5512683384,0.0,0.0,16367.5512683384,17061.97709757861,0,0.0
2025-03-29,0.7,0.3,rule,resid_vol7,298.95430560430884,0.48214285714285715,2432.796572851851,2024.5219052222255,29327.3380095,15261.665674315851,0.0,0.0,15261.665674315851,19570.01863988683,0,0.0
2025-03-30,0.8,0.2,rule,resid_vol7,321.3521851509636,0.7017543859649122,2024.5219052222255,2095.8431489259256,66258.61374999999,40243.560864390995,0.0,0.0,40243.560864390995,7143.878410452691,0,0.0
2025-03-31,0.8,0.2,rule,resid_vol7,307.918821976645,0.5517241379310345,2095.8431489259256,2141.279643703706,66207.990412,40212.207802253804,0.0,0.0,40212.207802253804,5671.10303222223,0,0.0
2025-04-01,0.8,0.2,rule,resid_vol7,323.84258566224037,0.711864406779661,2141.279643703706,1350.8593742222226,61595.686045999995,36975.4654218896,1380.6244824666674,9471.009237121438,46446.474659011044,30.42043333333379,0,0.0
2025-04-02,0.85,0.15,rule,resid_vol7,371.7648943313512,0.9833333333333333,1350.8593742222226,1933.026101222222,67335.707097,40400.8337307084,913.5069499999998,4451.111026016666,44851.94475672507,3141.40505239095,0,0.0
2025-04-03,0.85,0.15,rule,resid_vol7,399.4668669642135,1.0,1933.026101222222,2027.3337546296316,69099.06534,41900.068963319995,0.0,0.0,41900.068963319995,9227.416147037042,0,0.0
2025-04-04,0.85,0.15,rule,resid_vol7,402.60008775594355,1.0,2027.3337546296316,2848.219400740742,31552.268803,16732.614280350303,0.0,0.0,16732.614280350303,21777.078114069962,0,0.0
2025-04-05,0.85,0.15,rule,resid_vol7,424.12743265087397,1.0,2848.219400740742,2181.145849777777,29376.994405000005,15471.330636108001,0.0,0.0,15471.330636108001,15715.506724790124,0,0.0
2025-04-06,0.85,0.15,rule,resid_vol7,407.7371418458876,0.984375,2181.145849777777,1994.1006142222222,68073.56682000001,41158.069074001,0.0,0.0,41158.069074001,10267.718099300419,0,0.0
2025-04-07,0.85,0.15,rule,resid_vol7,408.23463726634975,0.9846153846153847,1994.1006142222222,2191.0027399259284,67830.79002,40901.66374274,0.0,0.0,40901.66374274,10984.243839999997,0,0.0
2025-04-08,0.85,0.15,rule,resid_vol7,416.137829790362,0.9848484848484849,2191.0027399259284,1361.9560371851858,63622.81135999999,37955.028534808,118.44418580000001,826.2666401408001,38781.2951749488,6334.63229333333,0,0.0
2025-04-09,0.85,0.15,rule,resid_vol7,367.1264241587446,0.8805970149253731,1361.9560371851858,1615.7225579259277,66006.69827,39351.428410034,0.0,0.0,39351.428410034,2691.085003333334,0,0.0
2025-04-10,0.8,0.2,rule,resid_vol7,347.48309190639924,0.7352941176470589,1615.7225579259277,2024.2567310740758,65434.96170700001,39335.55839318941,0.0,0.0,39335.55839318941,6549.773740658438,0,0.0
2025-04-11,0.8,0.2,rule,resid_vol7,351.7012459998441,0.782608695652174,2024.2567310740758,2214.3458205555544,29127.13681,15082.8004005561,0.0,0.0,15082.8004005561,21137.306805395063,0,0.0
2025-04-12,0.8,0.2,rule,resid_vol7,342.80222360760473,0.7142857142857143,2214.3458205555544,2395.343969666667,28876.928488999998,14972.778805006601,0.0,0.0,14972.778805006601,17451.047656460905,0,0.0
2025-04-13,0.8,0.2,rule,resid_vol7,344.0671583275228,0.7183098591549296,2395.343969666667,1940.1835516296314,63202.49348700001,37975.852907427296,0.0,0.0,37975.852907427296,5621.9955959465,0,0.0
2025-04-14,0.8,0.2,rule,resid_vol7,344.964785296192,0.7222222222222222,1940.1835516296314,1808.2074187037044,63665.55083000001,38059.672353589,0.0,0.0,38059.672353589,7570.749420082308,0,0.0
2025-04-15,0.8,0.2,rule,resid_vol7,322.8267715280623,0.5753424657534246,1808.2074187037044,1633.2536458518507,61048.606938,36363.1300897382,0.0,0.0,36363.1300897382,7514.514924197539,0,0.0
2025-04-16,0.8,0.2,rule,resid_vol7,348.7525302751809,0.7567567567567568,1633.2536458518507,1479.4931942962987,62492.037580000004,37154.425357331,0.0,0.0,37154.425357331,3137.6150155967102,0,0.0
2025-04-17,0.8,0.2,rule,resid_vol7,326.98184192322395,0.6,1479.4931942962987,2048.186951333333,63395.53334000001,37908.429896053,0.0,0.0,37908.429896053,6034.972678930049,0,0.0
2025-04-18,0.8,0.2,rule,resid_vol7,317.961784179469,0.5263157894736842,2048.186951333333,2568.0124661111117,28805.568116000002,14829.686641478002,0.0,0.0,14829.686641478002,19518.58442217284,0,0.0
2025-04-19,0.7,0.3,rule,resid_vol7,299.135969715665,0.36363636363636365,2568.0124661111117,2052.4937430740715,26479.171229,13479.9178787151,0.0,0.0,13479.9178787151,18021.95299063786,0,0.0
2025-04-20,0.7,0.3,rule,resid_vol7,298.4257632394972,0.34615384615384615,2052.4937430740715,1866.0777928518532,59160.426922,35342.5727510059,0.0,0.0,35342.5727510059,3656.106220395067,0,0.0
2025-04-21,0.7,0.3,rule,resid_vol7,299.6732747846999,0.379746835443038,1866.0777928518532,1381.9266781851861,58941.887564000004,35123.2099998246,0.0,0.0,35123.2099998246,7367.391788567915,0,0.0
2025-04-22,0.8,0.2,rule,resid_vol7,318.7120056760856,0.55,1381.9266781851861,1623.8499121481489,58716.262052,34798.2256091398,0.0,0.0,34798.2256091398,2706.9182640329354,0,0.0
2025-04-23,0.7,0.3,rule,resid_vol7,295.26938209096505,0.3333333333333333,1623.8499121481489,1494.143431518519,57583.27375000001,34082.679747324,0.0,0.0,34082.679747324,2666.04821094651,0,0.0
2025-04-24,0.7,0.3,rule,resid_vol7,296.2385898359026,0.34146341463414637,1494.143431518519,1750.063872629633,59172.512329000005,35242.6443660916,0.0,0.0,35242.6443660916,8167.985904102886,0,0.0
2025-04-25,0.8,0.2,rule,resid_vol7,315.4342004180287,0.5301204819277109,1750.063872629633,2201.8036403333363,27705.022210000003,13952.6264668174,0.0,0.0,13952.6264668174,22885.410175102883,0,0.0
2025-04-26,0.8,0.2,rule,resid_vol7,316.3715258951089,0.5357142857142857,2201.8036403333363,2072.9967920370395,26726.202059000003,13469.7193725907,0.0,0.0,13469.7193725907,24683.10344924692,0,0.0
2025-04-27,0.8,0.2,rule,resid_vol7,351.3922909327785,0.8117647058823529,2072.9967920370395,1798.2970989259231,57822.096976,34537.7269935172,0.0,0.0,34537.7269935172,5936.786028884778,0,0.0
2025-04-28,0.8,0.2,rule,resid_vol7,356.3472927013653,0.8372093023255814,1798.2970989259231,1585.6560120000006,57953.529165,34677.1438421904,2450.5404852666647,16632.14865025255,51309.29249244295,711.7426436625539,0,0.0
2025-04-29,0.85,0.15,rule,resid_vol7,414.21915569229594,0.9770114942528736,1585.6560120000006,1704.7236240000009,58458.931205,34665.0282970278,497.33101749999776,3469.3811780799842,38134.40947510778,8064.41862753087,0,0.0
2025-04-30,0.85,0.15,rule,resid_vol7,414.94108059336577,0.9772727272727273,1704.7236240000009,1619.0512248518537,59148.545839,35128.4655645406,0.0,0.0,35128.4655645406,7733.768555049388,0,0.0
2025-05-01,0.85,0.15,rule,resid_vol7,423.6278535025479,0.9887640449438202,1619.0512248518537,1222.837434,60090.737596000006,35977.5463031754,1710.2650966666656,8571.783727276663,44549.33003045206,7363.0756869053575,0,0.0
2025-05-02,0.85,0.15,rule,resid_vol7,421.81704479535637,0.9777777777777777,1222.837434,1381.1917150740742,29655.1253719,15620.03046582807,154.53893483333303,868.1915554373315,16488.2220212654,12819.635345292181,0,0.0
2025-05-03,0.85,0.15,rule,resid_vol7,454.5254775954995,1.0,1381.1917150740742,1343.5292681111112,29085.774359000003,15211.570196988101,223.42581413333156,1087.458354918856,16299.028551906957,18167.365147901233,0,0.0
2025-05-04,0.85,0.15,rule,resid_vol7,411.53665838186936,0.9239130434782609,1343.5292681111112,1239.8656464444446,63628.228633,38193.2700815551,565.676006466665,3061.50650512859,41254.77658668369,9287.001291230456,0,0.0
