date,official,terminal_mode,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,load_mae_kw,load_rmse_kw,pv_mae_kw,pv_rmse_kw,xgb_used,n_simultaneous_plan,max_unserved_kwh
2025-01-01,False,none,6000.0,1200.0,1200.0,54149.36558,32909.765220367,34869.62267943333,93,179647.8144226213,212557.5796429883,0.0,677.5743,799.5381104558993,842.9938875,1217.1863168434993,False,0,0.0
2025-01-02,False,none,1200.0,1248.531381962963,1200.0,96811.44437,61832.604935835,1540.922557533323,19,7479.04709556539,69311.65203140039,433.8563500000017,135.39860208333332,173.06101226506613,61.150452083333306,133.8757258005818,False,0,0.0
2025-01-03,False,none,1248.531381962963,8442.947257296297,1200.0,97274.93951699999,62213.9067549182,0.0,0,0.0,62213.9067549182,41919.23414037037,1900.2470503472223,2083.392345525751,86.97623923611111,207.72790964512814,False,0,0.0
2025-01-04,False,none,8442.947257296297,6382.172998444448,1200.0,73330.030201,46168.985522789895,0.0,0,0.0,46168.985522789895,28771.08739301647,1273.3487273148148,1396.0665726000286,88.66262685185185,230.42747765589414,False,0,0.0
2025-01-05,False,none,6382.172998444448,1200.0,1200.0,67436.442365,40906.0516859071,21593.908213733317,60,123791.28549085512,164697.33717676223,0.0,957.9904170138886,1059.719001590672,51.96776840277779,111.49411819740521,False,0,0.0
2025-01-06,False,none,1200.0,1200.0,1200.0,77682.922074,46914.7604750395,16817.66167483333,51,96567.35329345705,143482.11376849655,0.0,733.1363454166666,810.8760301879582,65.48616236111114,123.10861532833293,False,0,0.0
2025-01-07,False,none,1200.0,1200.0,1200.0,80674.041704,49226.594932267704,15658.470735733326,51,92457.04081025126,141683.63574251896,0.0,611.9228725694443,698.611136583968,89.11329479166666,199.77013181677117,False,0,0.0
2025-01-08,False,none,1200.0,1200.0,1200.0,83139.028107,51064.3949984713,10789.68968216667,40,60925.31103827132,111989.70603674263,34.605943333333926,518.42039375,584.137058144296,77.41083065476191,182.4421622474565,False,0,0.0
2025-01-09,False,none,1200.0,1202.983377,1200.0,82775.668943,50840.8058851106,12590.40864823333,43,72989.64069830891,123830.44658341951,18.48060000000021,543.5863171626984,604.149979641133,85.81419265873015,173.78996704079884,False,0,0.0
2025-01-10,False,none,1202.983377,7012.767843592593,1200.0,82520.442216,50668.1683417576,0.0,0,0.0,50668.1683417576,28311.78350785597,1359.6432506944443,1481.0378160674627,82.55676478174605,154.60714570561944,False,0,0.0
2025-01-11,False,none,7012.767843592593,6739.968928000001,1200.0,76084.174243,47921.162842418795,0.0,0,0.0,47921.162842418795,29500.652901197536,1360.9191089285714,1497.5338333947439,53.28687113095239,105.92321957359532,False,0,0.0
2025-01-12,False,none,6739.968928000001,1200.0,1200.0,76402.66373999999,48023.2011660911,12513.800129799996,44,71356.93222085224,119380.13338694334,0.0,522.0832269841269,582.1498084375328,51.864911011904724,106.01706616263745,False,0,0.0
2025-01-13,False,none,1200.0,1200.0,1200.0,82534.49430800001,50621.460268543495,10084.284776666667,41,56128.154867654004,106749.6151361975,11.837606666666943,545.4766987103174,607.5385409667717,113.42661488095239,203.79192953563884,False,0,0.0
2025-01-14,False,none,1200.0,1200.0,1200.0,82158.230423,50343.5459898298,11387.457739033332,43,63680.998884674205,114024.544874504,7.07416666666677,549.8622413690476,601.5553790231968,68.72368095238095,134.0648174475394,False,0,0.0
2025-01-15,False,none,1200.0,1200.0,1200.0,81672.970142,50011.441410582294,12604.843563899996,42,73425.36585454762,123436.80726512992,5.515850000000228,546.8364501984128,618.0788156291823,57.76238948412694,110.72778627149792,False,0,0.0
2025-01-16,False,none,1200.0,1200.0,1200.0,81760.173301,50077.9981853332,11715.458676899994,44,65303.00102372464,115380.99920905783,0.0,541.600335515873,605.5336680357756,91.89092023809523,190.16089926147876,False,0,0.0
2025-01-17,False,none,1200.0,6892.414112000001,1200.0,81456.773486,49875.202584255196,0.0,0,0.0,49875.202584255196,30319.68282925103,1377.0121855158732,1510.51168077439,66.01472886904764,140.36838676620675,False,0,0.0
2025-01-18,False,none,6892.414112000001,6855.025020222223,1200.0,74676.56127800001,46830.4838403351,0.0,0,0.0,46830.4838403351,29625.374699728396,1367.6212848214286,1500.5885990064517,65.81300753968256,119.59869082670738,False,0,0.0
2025-01-19,False,none,6855.025020222223,1200.0,1200.0,74446.9261,46628.361238524696,12166.583303599993,43,71571.65347049377,118200.01470901846,0.0,520.8348722222222,592.7536435883708,76.82183015873014,147.12906558606494,False,0,0.0
