date,official,q_load,q_pv,q_source,feature_value,feature_percentile,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,net_alpha,rho,terminal_soc
2025-05-07,True,0.8,0.2,netrho,,,2798.8517745555555,2731.344041703704,2400.0,61762.010876,38538.061165447,43.66914439999675,1,299.39565400637775,38837.45681945338,3108.600919629629,0.8,0.625,2400.0
2025-05-08,True,0.8,0.2,netrho,,,2731.344041703704,3509.6701687444433,2400.0,64259.534724569996,40616.96180287967,0.0,0,0.0,40616.96180287967,3907.0789976008255,0.8,0.625,2400.0
2025-05-09,True,0.8,0.2,netrho,,,3509.6701687444433,4703.317820444446,2400.0,31044.135015,13929.652683725499,0.0,0,0.0,13929.652683725499,18869.402374716046,0.8,0.625,2400.0
2025-05-10,True,0.8,0.2,netrho,,,4703.317820444446,3704.5540773333355,2400.0,28908.239504800003,13069.66608427522,0.0,0,0.0,13069.66608427522,15530.218770983542,0.8,0.625,2400.0
2025-05-11,True,0.8,0.2,netrho,,,3704.5540773333355,2972.3289262592625,2400.0,63018.8721253,39302.875769010876,53.16201666666677,3,357.5388278916674,39660.41459690254,4936.285395102893,0.8,0.625,2400.0
2025-05-12,True,0.8,0.2,netrho,,,2972.3289262592625,3581.3803354074084,2400.0,64370.2429063,40172.02271661303,0.0,0,0.0,40172.02271661303,8686.264093460495,0.8,0.625,2400.0
2025-05-13,True,0.8,0.2,netrho,,,3581.3803354074084,2600.987258555556,2400.0,59991.28294999999,36729.567375408005,274.19760806666477,6,1676.779769721954,38406.347145129956,4709.742283909474,0.8,0.625,2400.0
2025-05-14,True,0.8,0.2,netrho,,,2600.987258555556,2822.813431703705,2400.0,62389.90454,37968.913579759996,0.0,0,0.0,37968.913579759996,5736.338634320992,0.8,0.625,2400.0
2025-05-15,True,0.8,0.2,netrho,,,2822.813431703705,3455.959662481483,2400.0,63391.22758,39021.675796979,0.0,0,0.0,39021.675796979,6326.513698600827,0.8,0.625,2400.0
2025-05-16,True,0.8,0.2,netrho,,,3455.959662481483,3314.260077370369,2400.0,28461.47881,12272.880465073,0.0,0,0.0,12272.880465073,23532.03268214815,0.8,0.625,2400.0
