date,official,soc0_actual,soc24_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh
2025-05-31,True,2678.1070331481524,2547.951963592592,27377.063496100003,14766.06742763339,0.0,0.0,14766.06742763339,17155.29654873375
2025-06-01,True,2547.951963592592,1200.0,61185.78275,37293.248018225,11359.418487166664,69250.42838072497,106543.67639894997,34.484333333333666
2025-06-02,True,1200.0,1200.0,69506.425016,42423.9622948383,4230.856030733334,26871.631265535158,69295.59356037345,1172.3868009465057
2025-06-03,True,1200.0,1200.0,69265.0608261,42041.53531782111,3092.0636788333295,19093.4922175405,61135.02753536161,257.7695333333344
2025-06-04,True,1200.0,1380.696331185186,74228.652222,45647.038854444094,82.01029879999331,563.1754091939371,46210.21426363803,400.33068884774025
2025-06-05,True,1380.696331185186,1607.8164560370428,76853.663619,47506.1000049989,74.79457500000024,504.9525252715016,48011.052530270405,1080.788244855972
2025-06-06,True,1607.8164560370428,1200.0,32206.972664599998,17719.2652382675,3176.689563066665,19564.985895315396,37284.2511335829,2260.1031714403357
2025-06-07,True,1200.0,1524.1790715185186,35327.641033,20051.6033122894,138.0908811666647,963.321987018653,21014.92529930805,1633.5003839465007
2025-06-08,True,1524.1790715185186,2443.9229996666677,83532.470574,52517.87831164739,0.0,0.0,52517.87831164739,14275.774391349802
2025-06-09,True,2443.9229996666677,1798.8813905185202,80713.416846,50555.0193012201,74.25811866666675,502.0605588583339,51057.07986007843,6746.949570000007
2025-06-10,True,1798.8813905185202,1445.4521421481502,80144.398102,49812.8237254836,28.73240166666676,193.90696109383398,50006.73068657743,4885.649421773666
2025-06-11,True,1445.4521421481502,1537.5890225555556,80046.1261687,49339.293960061405,2657.98001586966,15554.736493146422,64894.03045320783,2198.145689053502
2025-06-12,True,1537.5890225555556,2256.6563098888887,83596.020545,52445.622640912996,0.0,0.0,52445.622640912996,6264.565394650215
2025-06-13,True,2256.6563098888887,3737.2770238518506,39375.724858,23596.9016396,0.0,0.0,23596.9016396,7106.253113300416
2025-06-14,True,3737.2770238518506,2437.769342074075,35390.071951,21265.8979148023,0.0,0.0,21265.8979148023,8417.397923880659
2025-06-15,True,2437.769342074075,2408.9850965185215,82468.914782,52042.8911304598,5.016469333333362,33.83357741866686,52076.724707878464,8098.367629654333
2025-06-16,True,2408.9850965185215,2060.0891578148157,82560.03115499999,52079.826564308794,24.762771000000043,167.13007879666696,52246.95664310546,6224.652596925929
2025-06-17,True,2060.0891578148157,1247.0000160000002,81278.911078,50854.6405444595,543.6869271999985,3463.70625375056,54318.34679821006,3983.817016283953
2025-06-18,True,1247.0000160000002,2042.5456754814827,82743.163516,51662.637380846805,0.0,0.0,51662.637380846805,7352.736398802477
2025-06-19,True,2042.5456754814827,2121.643997481484,82329.141343,51681.8380762615,105.46205533333364,710.1858978056687,52392.02397406717,10257.372350193424
2025-06-20,True,2121.643997481484,2259.230233814816,35306.633994,20799.2251021451,0.0,0.0,20799.2251021451,10447.912623773667
2025-06-21,True,2259.230233814816,2649.782752074074,35106.735082,20392.3622815378,0.0,0.0,20392.3622815378,13052.222976485597
2025-06-22,True,2649.782752074074,2134.2478098888896,80177.526648,50504.3271941797,0.0,0.0,50504.3271941797,9759.312856111113
2025-06-23,True,2134.2478098888896,1804.0128088518538,79740.0967096,49794.2674397541,0.0,0.0,49794.2674397541,9195.324953353094
2025-06-24,True,1804.0128088518538,1509.664556518519,77663.202761,48056.3703564007,3104.660867679996,16973.3866776029,65029.7570340036,594.9699511111171
2025-06-25,True,1509.664556518519,2002.211339777779,78459.86010839,48630.80881018608,5.636512000000039,38.08309332800026,48668.89190351408,3251.6556264855963
2025-06-26,True,2002.211339777779,1772.4446003333353,79294.541127,49545.6111099573,70.63461600000005,476.48551005433364,50022.09662001164,8022.7504783786035
2025-06-27,True,1772.4446003333353,2394.0622200370403,34207.40143,19628.4901707472,0.0,0.0,19628.4901707472,11364.95949864198
2025-06-28,True,2394.0622200370403,2252.88501362963,33375.7972953,19094.95388480172,0.0,0.0,19094.95388480172,9605.253690300004
2025-06-29,True,2252.88501362963,2422.493964888892,79708.280504,49956.5784773833,0.0,0.0,49956.5784773833,6559.667706300416
2025-06-30,True,2422.493964888892,2026.474902407409,79511.753139,49878.0081261234,28.091370666666762,189.27671780850065,50067.2848439319,6444.522652983542
