date,q_load,soc0_actual,soc24_actual,total_cost,plan_cost,emergency_cost,emergency_kwh,curtail_kwh,purchase_kwh
2025-08-12,0.85,1418.3478906296316,2168.915606592595,48715.997355067,48384.849883412,331.147471655001,49.122103333333484,4456.9063784773725,76538.35987
2025-08-13,0.7,2168.915606592595,1840.9405512592598,45301.32964599133,45162.162050258,139.16759573333323,19.94948333333332,1391.9446559670896,70770.91712999999
2025-08-14,0.7,1840.9405512592598,1539.606530111115,46371.47113273467,45796.776117788,574.6950149466658,83.68975666666654,2300.295689835391,71953.92879
2025-08-15,0.7,1539.606530111115,1810.1494157407421,23747.882398587604,23487.251507381952,260.63089120565087,65.09027983332943,19649.355931331273,39610.1003545
2025-08-16,0.7,1810.1494157407421,1630.8726799259266,23284.32309353835,23247.684048631698,36.63904490665406,5.25215666666486,20227.159454804118,39399.7037118
2025-08-17,0.6,1630.8726799259266,1702.7962506666677,45944.27665767133,44797.559209643,1146.7174480283338,170.17658000000006,3274.3628207407414,70104.23323000001
2025-08-18,0.6,1702.7962506666677,1626.7986986666688,45654.312591167334,44518.491530929,1135.8210602383365,167.10253333333378,1453.5205201646186,69572.26298
2025-08-19,0.6,1626.7986986666688,1251.7673103703705,45402.903986787125,43807.440238286,1595.4637485011285,255.12403459999717,1043.3919379012423,68443.66496
2025-08-20,0.85,1251.7673103703705,1689.9655748518521,50558.60504170423,48107.76233253699,2450.842709167234,473.12255809999493,1287.5548167078264,75967.77303000001
2025-08-21,0.6,1689.9655748518521,1388.3778606666672,45233.49087563302,44419.133193591,814.3576820420194,118.97079039999323,112.77958333333402,69401.87312
2025-08-22,0.7,1388.3778606666672,1448.6861400000003,24389.427947941236,23780.2146962263,609.2132517149357,201.0878480999954,16594.880815514407,40388.191683
2025-08-23,0.6,1448.6861400000003,1431.7912290000029,23321.7943318258,23321.7943318258,0.0,0.0,14682.009202469135,39594.453476
2025-08-24,0.7,1431.7912290000029,1728.3066927777802,46827.2916569682,46827.2916569682,0.0,0.0,5733.520395506179,73567.084466
2025-08-25,0.8,1728.3066927777802,1857.8225581111155,49034.73450522166,49025.0273969,9.707108321667148,1.4399033333334046,2348.6164850617397,77220.58433
2025-08-26,0.7,1857.8225581111155,1651.1950288888902,47154.982148391704,46443.619088678,711.3630597136996,103.2009787333285,4030.786366378613,73102.87747
2025-08-27,0.8,1651.1950288888902,1657.5231752592642,48279.03140283727,48197.8109234436,81.22047939366747,12.062227333333453,4114.3098421810755,76017.313426
2025-08-28,0.8,1657.5231752592642,1876.2332418148162,49237.964284078036,48963.149033459704,274.8152506183329,40.76988333333327,1777.8852436749085,76991.608211
2025-08-29,0.6,1876.2332418148162,1809.5652889259306,23952.931329990002,23952.931329990002,0.0,0.0,14933.465633876547,40135.913614000005
2025-08-30,0.6,1809.5652889259306,1248.0130412962976,23561.03773370644,23337.6597476347,223.37798607173772,35.26126840000063,19103.616627526757,39410.412643
2025-08-31,0.6,1248.0130412962976,1904.7388427407423,47110.31442736613,46747.1454634868,363.1689638793336,52.779657333333375,1905.7260323045325,73212.47177599999
2025-09-01,0.6,1904.7388427407423,5136.140842000002,46454.43700905,46454.43700905,0.0,0.0,12486.701679547336,72749.28488999998
2025-09-02,0.6,5136.140842000002,2250.2216153481513,36285.83016733578,36216.00766116868,69.82250616709995,10.329338699999994,1835.6281139917767,56628.56101558
2025-09-03,0.8,2250.2216153481513,1719.0754980481481,40029.56012591378,39979.50637258281,50.053753330966934,7.434093766666706,5779.244251127575,64176.58565221
2025-09-04,0.8,1719.0754980481481,1846.7590888888897,40526.84788166223,40002.519336206824,524.3285454554094,76.82813415000135,6661.6397244156415,64440.976598249996
2025-09-05,0.6,1846.7590888888897,4781.016198666667,22428.291204119996,22428.291204119996,0.0,0.0,25371.580974864202,37730.786324
2025-09-06,0.6,4781.016198666667,2926.7415850740767,17288.864466975,17288.864466975,0.0,0.0,21529.04310402469,29730.120046
2025-09-07,0.7,2926.7415850740767,1864.7684179777789,37632.04683978057,37632.04683978057,0.0,0.0,2005.6062181481536,59681.31228008
2025-09-08,0.9,1864.7684179777789,1228.955309148148,45208.0196728185,40267.21469264754,4940.804980170953,832.9070595666647,3935.528368576135,65481.2755298
2025-09-09,0.85,1228.955309148148,1641.115551555555,40220.35015993766,40204.481760521,15.868399416666735,2.352616666666677,7811.927708312763,65155.361339999996
2025-09-10,0.9,1641.115551555555,1596.0473868518516,42964.07840008166,41501.94771244,1462.1306876416575,296.37601666666484,2203.3553681893045,67338.47117
2025-09-11,0.6,1596.0473868518516,1352.058566592593,38311.80925344043,37798.267697389805,513.5415560506242,106.03631673332688,3371.119191238682,60724.38013700001
2025-09-12,0.6,1352.058566592593,1261.9918260000002,17436.80992046026,17171.6451074664,265.16481299385725,112.66709276666448,17317.59866057613,31493.225430000002
2025-09-13,0.7,1261.9918260000002,1389.1446045185185,17506.833109873165,17358.302012487933,148.53109738523295,31.016342966666592,20716.135067530864,31433.9039783
2025-09-14,0.8,1389.1446045185185,1490.7076940370407,41449.309468237,41449.309468237,0.0,0.0,2492.101146502068,66664.74733
2025-09-15,0.6,1490.7076940370407,1584.1200581111104,39102.9974448772,39095.1038387272,7.89360615000031,1.1717666666667128,3392.7708036543268,62676.234296
2025-09-16,0.8,1584.1200581111104,1461.3864010000007,40966.52844841967,40911.146700753,55.38174766666711,8.238266666666732,2635.2928290946556,65801.84583
2025-09-17,0.8,1461.3864010000007,1456.4040568888904,41176.662284833,41141.953391083,34.70889375000024,7.62916666666672,2639.6181555555577,66668.01907000001
2025-09-18,0.7,1456.4040568888904,1432.9987914074077,40681.08464076067,40479.62772311219,201.45691764847982,46.534802633332646,1912.338507489717,65099.777008000005
2025-09-19,0.6,1432.9987914074077,1876.1503430740777,18150.3317669264,18150.3317669264,0.0,0.0,13269.61293403292,32674.378443999998
2025-09-20,0.7,1876.1503430740777,1889.3438185185205,18024.642929426413,17719.915477810002,304.7274516164103,85.76338713332665,13590.608819094652,31873.811562000003
2025-09-21,0.6,1889.3438185185205,1449.2900562592595,40606.28103887069,40395.629202280004,210.65183659068782,35.84990179999829,3275.217750946505,64891.947080000005
2025-09-22,0.7,1449.2900562592595,1542.328864111112,42113.8859015529,41982.0985012029,131.78740035000044,19.555900000000065,2795.954633337456,67468.324377
2025-09-23,0.8,1542.328864111112,1765.624040814815,43898.723179550114,43754.3060782,144.4171013501129,28.111158133328946,4041.1481720164666,70427.22441
2025-09-24,0.8,1765.624040814815,2031.1764891851867,43096.88430895,43096.88430895,0.0,0.0,4079.9294287654357,69372.06579
2025-09-25,0.6,2031.1764891851867,1230.047214,41173.42255917295,40858.8790800236,314.5434791493479,94.38305946666614,1849.7816848148207,65500.100638
2025-09-26,0.6,1230.047214,1835.44354766667,18542.0365204675,18542.0365204675,0.0,0.0,12305.183062580247,33483.513579
2025-09-27,0.8,1835.44354766667,1585.9470260000012,18964.4589514864,18964.4589514864,0.0,0.0,13595.904665835391,33903.309494
2025-09-28,0.7,1585.9470260000012,1880.4727758518525,44776.95526026143,43360.825192340504,1416.1300679209257,289.5453849333318,1919.2465320370407,69507.055375
2025-09-29,0.7,1880.4727758518525,1604.2912756666676,43644.13586228367,43509.399605617,134.7362566666671,26.015016666666725,3371.509685473261,69860.55785
2025-09-30,0.8,1604.2912756666676,1886.7517156259269,45530.34802279681,45318.11858782181,212.2294349750009,31.411150000000134,2590.8300870781886,72517.70727923
2025-10-01,0.6,1886.7517156259269,3009.614139592594,40527.486682325005,40527.486682325005,0.0,0.0,11227.24762077779,65679.34047
2025-10-02,0.6,3009.614139592594,1627.1927058148192,37937.2145118474,37937.2145118474,0.0,0.0,7861.386404847744,62204.635418
2025-10-03,0.6,1627.1927058148192,3239.5595060000037,17349.8335696635,17349.8335696635,0.0,0.0,19768.394221191775,31966.6404082
2025-10-04,0.7,3239.5595060000037,2034.3051537777787,15723.739707074,15723.739707074,0.0,0.0,14877.093142823052,29338.26608
2025-10-05,0.6,2034.3051537777787,1798.256714481484,38068.683017535994,38068.683017535994,0.0,0.0,3997.111976543216,62389.74757
2025-10-06,0.7,1798.256714481484,1415.72283925926,39616.73260411585,38819.290245801196,797.4423583146597,114.31226466666567,2495.0762051028905,63662.645972
2025-10-07,0.8,1415.72283925926,1717.061378925927,39972.5435516865,39972.5435516865,0.0,0.0,3562.373128827164,65653.77596500001
2025-10-08,0.8,1717.061378925927,1454.0528040000004,40020.069405883165,37677.9298228912,2342.1395829919643,351.07775443333054,2524.1410221563883,62384.808247999994
2025-10-09,0.7,1454.0528040000004,1381.110111074075,39652.70172033072,38419.791227609,1232.9104927217197,186.4231800666647,3513.7033653498015,63242.11363000001
2025-10-10,0.7,1381.110111074075,1897.8377810740742,16587.723725222502,16587.723725222502,0.0,0.0,18665.983056378598,31442.367773
2025-10-11,0.6,1897.8377810740742,1446.7999270000003,16078.039101510814,15766.247696437502,311.791405073313,51.00464666666335,13804.781093127573,30301.662721
2025-10-12,0.7,1446.7999270000003,1200.2346214814818,41795.072102556376,39008.477518450396,2786.594584105978,442.6516012333301,2434.6681724691343,64210.900471
2025-10-13,0.6,1200.2346214814818,1394.7172794814826,39535.24399444711,38847.020877627896,688.2231168192175,98.65583670000251,2263.841092139921,63506.682654000004
2025-10-14,0.8,1394.7172794814826,1771.3659543333347,41772.7524244404,41772.7524244404,0.0,0.0,2644.0076020164684,67815.3803378
2025-10-15,0.8,1771.3659543333347,1773.1681214444495,41056.760165379994,41056.760165379994,0.0,0.0,673.1745327572057,66546.20989
2025-10-16,0.85,1773.1681214444495,1967.189885592591,44187.56353397928,44187.56353397928,0.0,0.0,3887.260507942396,71207.29944209999
2025-10-17,0.6,1967.189885592591,1507.9127612962977,16502.006674809003,16502.006674809003,0.0,0.0,12592.914585473249,31113.45769
2025-10-18,0.6,1507.9127612962977,1660.9043409999979,16504.609471000498,16504.609471000498,0.0,0.0,12360.208502427988,31431.986851
2025-10-19,0.8,1660.9043409999979,1594.2815658518525,44945.00783606005,44102.678892670185,842.3289433898689,120.74669486666699,3792.057249049386,71581.58908063
2025-10-20,0.8,1594.2815658518525,1866.2570409259258,45898.53927289573,45346.61938326517,551.9198896305622,112.3747395333324,4367.376237860084,73079.74056030001
2025-10-21,0.8,1866.2570409259258,1951.3428127037062,45164.90397220584,45164.90397220584,0.0,0.0,2178.493309794238,72889.57972129999
2025-10-22,0.85,1951.3428127037062,2151.5721469259283,46955.73640264569,46066.61987493417,889.1165277115189,180.6546127666671,4666.413101234574,74400.84007800001
2025-10-23,0.6,2151.5721469259283,1503.0888107777796,43748.331710324994,42521.884430395,1226.4472799299926,255.40023913333184,2011.347271522639,68779.55905000001
2025-10-24,0.7,1503.0888107777796,1757.393209925928,17796.05205675136,17796.05205675136,0.0,0.0,11481.096375852678,33343.6011554
2025-10-25,0.6,1757.393209925928,1250.943829962965,16884.053280529297,16884.053280529297,0.0,0.0,10155.333483304525,31980.602481
2025-10-26,0.6,1250.943829962965,1520.3433500370372,43779.5793791659,43779.5793791659,0.0,0.0,2155.5082778189385,71038.098699
2025-10-27,0.7,1520.3433500370372,1495.1123927037006,45536.81289339833,45444.327625665,92.48526773333361,19.744933333333393,5779.37689374486,73415.89743499999
2025-10-28,0.7,1495.1123927037006,1697.6502607777777,44825.9827337804,44825.9827337804,0.0,0.0,2151.158150740741,72510.00517799999
2025-10-29,0.85,1697.6502607777777,2083.372637592593,47267.1759140716,47267.1759140716,0.0,0.0,1782.1417460082314,75820.311146
2025-10-30,0.6,2083.372637592593,1294.8780778888927,43643.30344306633,43626.245095733,17.058347333333423,3.641833333333352,2040.2795155555589,70315.90208
2025-10-31,0.6,1294.8780778888927,1538.0982408148152,17849.7893763924,17849.7893763924,0.0,0.0,6148.987118724293,33580.235236
2025-11-01,0.6,1538.0982408148152,1728.7148977851875,17566.0303914992,17566.0303914992,0.0,0.0,7308.6167778189365,33100.162664
2025-11-02,0.7,1728.7148977851875,1431.290498851853,47384.96317582493,46344.8872420116,1040.0759338133316,150.14310333333307,1965.1673821070046,74770.67290599999
2025-11-03,0.6,1431.290498851853,1326.9164060370365,45840.305587668,45840.305587668,0.0,0.0,270.577463744861,73928.6272412
2025-11-04,0.7,1326.9164060370365,1390.7891749259265,47731.35680437066,47241.7077436627,489.649060707963,83.03054783333278,4367.88899666667,76148.99386700001
2025-11-05,0.7,1390.7891749259265,1412.2315146296316,46825.66196229636,46397.71485394875,427.94710834760804,86.71723997666592,827.6997734156415,74937.90152339
2025-11-06,0.8,1412.2315146296316,1829.612971296296,49988.13342467281,49988.13342467281,0.0,0.0,3560.6301021605027,79781.2223859
2025-11-07,0.7,1829.612971296296,1981.7005884444472,18858.6368475008,18858.6368475008,0.0,0.0,8182.167811082309,34972.201141
2025-11-08,0.6,1981.7005884444472,1605.4276733703718,17747.1990711798,17747.1990711798,0.0,0.0,6913.539007427992,33407.783584000004
2025-11-09,0.7,1605.4276733703718,1613.95982751852,48618.50773389408,48618.50773389408,0.0,0.0,2208.806478140744,77859.62364040001
2025-11-10,0.7,1613.95982751852,1431.5427458888894,50036.09291875933,49097.468845752,938.6240730073251,135.12423183333217,498.3122460082346,78476.681742
2025-11-11,0.7,1431.5427458888894,1656.0424897037046,49025.460043565865,49016.474769399196,8.98527416666696,2.0516666666667334,2306.853574465848,78410.60649840001
2025-11-12,0.7,1656.0424897037046,1662.609039111112,48705.666669676335,48654.105356343,51.56131333333374,11.773333333333426,2523.072653547332,77907.260654
2025-11-13,0.7,1662.609039111112,1614.6287805555546,49892.19671993573,49882.7793818024,9.417338133333374,2.010533333333342,2727.014274650215,79347.061818
2025-11-14,0.6,1614.6287805555546,1712.3322295185235,18632.613479777,18632.613479777,0.0,0.0,3764.622451399182,34799.806469999996
2025-11-15,0.7,1712.3322295185235,1742.6402795555562,18981.4504176521,18981.4504176521,0.0,0.0,3823.1641827160583,35334.52471
2025-11-16,0.7,1742.6402795555562,1589.5241720740755,51095.46913147984,51095.46913147984,0.0,0.0,2451.5941265316887,81051.4709874
2025-11-17,0.6,1589.5241720740755,1589.167115814817,50154.6262057533,50154.6262057533,0.0,0.0,2652.968647637866,79744.617432
2025-11-18,0.7,1589.167115814817,1455.50059612593,50522.4689270488,50522.4689270488,0.0,0.0,1315.5374811687261,80342.17444599999
2025-11-19,0.7,1455.50059612593,1502.387030259262,51392.6561384026,51386.3550809026,6.301057500000476,1.3850000000001046,1714.6045531317009,81592.670584
2025-11-20,0.7,1502.387030259262,1657.1556273333351,52141.16192854981,52141.16192854981,0.0,0.0,3170.026585522641,82554.49495005999
2025-11-21,0.7,1657.1556273333351,1990.3019225925939,19767.673120503503,19767.673120503503,0.0,0.0,3956.08805711935,36590.47874
2025-11-22,0.7,1990.3019225925939,1681.7975062592616,19368.0201423804,19368.0201423804,0.0,0.0,2842.1714942880676,36036.19070399999
2025-11-23,0.6,1681.7975062592616,1403.758443333331,52372.42109815012,51039.280620702404,1333.1404774477132,287.5125258999993,1927.693844407414,81030.717254
2025-11-24,0.6,1403.758443333331,1200.0,51657.75125385727,51118.96325517662,538.7879986806529,117.58352863333133,3222.8032620493877,81314.91864419999
2025-11-25,0.6,1200.0,1200.0,52095.16983226729,50772.5479331596,1322.621899107693,191.2817914566572,462.47865666666826,80988.508128
2025-11-26,0.7,1200.0,1902.0571304444463,53204.338894180044,53057.936654534176,146.4022396458664,31.255815466666604,2110.970339248564,84037.625593
2025-11-27,0.7,1902.0571304444463,1771.574666740742,53011.3024750346,53011.3024750346,0.0,0.0,3577.502364061739,83699.43108800001
2025-11-28,0.6,1771.574666740742,1731.0430848518552,19369.142082954102,19369.142082954102,0.0,0.0,1590.9140120164645,35995.080553
2025-11-29,0.8,1731.0430848518552,2089.441768666668,21815.6641962426,21815.6641962426,0.0,0.0,2004.4559756378685,40662.110519
2025-11-30,0.7,2089.441768666668,1410.926229111114,53788.25746648418,53759.85915515085,28.398311333334185,6.062833333333515,515.0404501234606,84708.6659415
2025-12-01,0.9,1410.926229111114,2189.939600740742,68644.27442713789,59989.451995489595,8654.822431648292,1767.618011399998,3420.4220960493867,93360.360064
2025-12-02,0.85,2189.939600740742,2013.5548324444462,63286.70818211579,62009.8886500823,1276.8195320334958,249.4595549999991,3453.7640823868387,96384.954895
2025-12-03,0.7,2013.5548324444462,1923.7996506666668,59667.0589462457,59667.0589462457,0.0,0.0,1501.0833442798435,93120.433109
2025-12-04,0.7,1923.7996506666668,1625.8089171851852,60994.42759518833,60619.623465785,374.80412940333326,67.44808,3283.6147936625607,94615.92218000001
2025-12-05,0.7,1625.8089171851852,1776.501891333338,25800.10086871558,24258.439984289602,1541.6608844259795,309.06664319999607,571.6644333333343,45665.439506
2025-12-06,0.7,1776.501891333338,1600.0019007407416,25422.8907399543,25125.775858322,297.11488163230115,62.6380923333265,439.6872202469162,47780.60548
2025-12-07,0.7,1600.0019007407416,1427.3158426666662,61109.265571219665,60782.5471013005,326.7184699191674,56.04160233333346,2742.178809259268,94865.582051
2025-12-08,0.6,1427.3158426666662,1864.1638031481502,62154.936899615976,62154.936899615976,0.0,0.0,4194.250890534982,97136.95738529999
2025-12-09,0.6,1864.1638031481502,1381.9511541481481,61596.59690614252,60533.05852784804,1063.5383782944793,186.8927704333304,3088.6886426337546,94548.8485596
2025-12-10,0.6,1381.9511541481481,1265.5777790000027,60027.1313426717,60027.1313426717,0.0,0.0,966.86045045268,93934.909645
2025-12-11,0.6,1265.5777790000027,1428.178588296298,60519.207668848336,60519.207668848336,0.0,0.0,3615.632661275724,94571.7569349
2025-12-12,0.6,1428.178588296298,1834.3304871111138,26430.048343356997,26430.048343356997,0.0,0.0,2056.673400864204,49968.429189999995
2025-12-13,0.6,1834.3304871111138,1737.9471138518502,25378.5605597984,25378.5605597984,0.0,0.0,811.8662319465132,48378.148791
2025-12-14,0.6,1737.9471138518502,1275.2255838148158,60719.6103480562,60631.1126981692,88.49764988699854,22.152102599999637,1600.351227777789,94636.749018
2025-12-15,0.6,1275.2255838148158,1373.3524021111118,62047.80259954969,61084.084924118506,963.7176754311785,193.28359496666565,1209.0837144444515,95444.679067
2025-12-16,0.6,1373.3524021111118,1264.2067940370412,62046.86578110931,61133.36174419669,913.5040369126143,188.27471943333276,1549.93754514404,95409.32131900001
2025-12-17,0.6,1264.2067940370412,1224.0752704444444,60904.457486674095,60662.0467539693,242.4107327047939,48.15410959999869,2232.2684397530975,95074.58155100001
2025-12-18,0.6,1224.0752704444444,1410.8389258148172,61315.3513163436,61315.3513163436,0.0,0.0,3274.048841646099,95781.94931299999
2025-12-19,0.6,1410.8389258148172,1385.3542467037032,26040.6225923858,26040.6225923858,0.0,0.0,2761.9338735802526,49564.86767199999
2025-12-20,0.6,1385.3542467037032,1457.497613740742,25858.481948608,25858.481948608,0.0,0.0,2458.3488909053585,49309.574409999994
2025-12-21,0.6,1457.497613740742,1478.1941415185192,61388.387920316316,61384.770213223004,3.6177070933151554,0.5185933333307275,1972.3807504938268,95747.397636
2025-12-22,0.6,1478.1941415185192,1400.349893407408,62083.42085555289,61346.0458498735,737.3750056793876,126.0897263999982,2309.073167366264,95770.574214
2025-12-23,0.6,1400.349893407408,1443.7661728888902,61303.0471819215,61303.0471819215,0.0,0.0,3688.97858662553,95628.887939
2025-12-24,0.6,1443.7661728888902,1302.7062690740752,61274.479660673205,60182.2980757412,1092.1815849320049,158.99926533333405,1950.6805835802534,94295.90778400001
2025-12-25,0.6,1302.7062690740752,1357.9226278518524,61055.940708646616,60816.90756281234,239.0331458342774,37.11190843333486,2279.3052351440274,94978.62883490001
2025-12-26,0.6,1357.9226278518524,1893.654385629631,25559.070039616,25559.070039616,0.0,0.0,1014.881140082306,48596.764070000005
2025-12-27,0.6,1893.654385629631,1486.540629666666,25175.762708324,25175.762708324,0.0,0.0,1324.1873198353946,48085.503319999996
2025-12-28,0.6,1486.540629666666,1549.133747407403,61503.73191814921,61262.76901412428,240.9629040249345,41.557102033333535,4143.165497160506,95483.55539329999
2025-12-29,0.6,1549.133747407403,1285.208211,60950.16426063318,60926.414742564295,23.7495180688829,11.204660433333128,3365.4888238271615,95097.623176
2025-12-30,0.6,1285.208211,1407.9204231851897,60799.4362358034,60611.1963980054,188.23983779800056,32.302646000000095,3769.7721173662608,94759.937544
2025-12-31,0.7,1407.9204231851897,1345.059326111112,62156.80746011413,61230.94417505226,925.8632850618671,167.91291326666652,2577.7715605761464,95668.7895211
