date,alpha,rho,terminal,soc0_actual,soc24_actual,soc24_plan,soc_min_actual,soc_max_actual,purchase_kwh,plan_cost,emergency_kwh,emergency_cost,total_cost,curtail_kwh,emergency_slots,n_simultaneous_plan,max_unserved_kwh,dispatch
2025-04-02,0.8,0.625,2400.0,2459.8738404444443,2667.9077552222234,2400.0,1200.0,10800.0,63045.93541,37581.413270006,2174.7401862666648,11373.118650565004,48954.531920571004,585.4882170370421,14,0,0.0,rho
2025-04-03,0.8,0.625,2400.0,2667.9077552222234,2809.4289734074077,2400.0,1428.7984555555558,10800.0,67278.99758299999,40163.2196886486,0.0,0.0,40163.2196886486,7083.433294074079,0,0,0.0,rho
2025-04-04,0.8,0.625,2400.0,2809.4289734074077,3464.909010666668,2400.0,1941.4247807407412,10800.0,30263.432010999997,15663.204252322103,0.0,0.0,15663.204252322103,20594.186476563787,0,0,0.0,rho
2025-04-05,0.8,0.625,2400.0,3464.909010666668,2818.38131737037,2400.0,1554.5026869999992,10800.0,28111.503412,14443.1813244032,0.0,0.0,14443.1813244032,14320.074229654325,0,0,0.0,rho
2025-04-06,0.8,0.625,2400.0,2818.38131737037,2724.0680227037055,2400.0,1334.7699962962972,10800.0,66606.55601,39607.33059968799,0.0,0.0,39607.33059968799,8418.924226378607,0,0,0.0,rho
2025-04-07,0.8,0.625,2400.0,2724.0680227037055,2979.1918065555556,2400.0,1599.5992407407407,10800.0,66245.61937199999,39333.5174602978,0.0,0.0,39333.5174602978,9078.9296317284,0,0,0.0,rho
2025-04-08,0.8,0.625,2400.0,2979.1918065555556,2428.9202370740745,2400.0,1200.0,10800.0,61306.810021000005,36113.4418896977,1510.961445966667,9512.252644346954,45625.694534044655,5074.134586004118,11,0,0.0,rho
2025-04-09,0.8,0.625,2400.0,2428.9202370740745,2532.3890730370376,2400.0,1200.0,10800.0,61513.66177599999,36385.5948051414,1914.187796200002,12880.815595681712,49266.410400823115,476.60061139917786,10,0,0.0,rho
2025-04-10,0.8,0.625,2400.0,2532.3890730370376,2827.816701518521,2400.0,1261.6270854074096,10800.0,62988.18057,37656.548062581,0.0,0.0,37656.548062581,4041.983540205765,0,0,0.0,rho
2025-04-11,0.8,0.625,2400.0,2827.816701518521,3147.7752246666673,2400.0,1708.291514814815,10800.0,28455.853337300003,14496.93247788995,0.0,0.0,14496.93247788995,20267.48951055103,0,0,0.0,rho
2025-04-12,0.8,0.625,2400.0,3147.7752246666673,3387.113277407407,2400.0,1754.9122962962952,10800.0,28235.4501437,14428.15476291575,0.0,0.0,14428.15476291575,16690.479974852256,0,0,0.0,rho
2025-04-13,0.8,0.625,2400.0,3387.113277407407,2949.928267185188,2400.0,1444.3448878148167,10800.0,61049.21748000001,36586.977053475,0.0,0.0,36586.977053475,3348.895933991774,0,0,0.0,rho
2025-04-14,0.8,0.625,2400.0,2949.928267185188,2814.0468707037053,2400.0,1264.8448629629643,10800.0,61770.81854000001,36857.046366888,0.0,0.0,36857.046366888,5575.344606625523,0,0,0.0,rho
2025-04-15,0.8,0.625,2400.0,2814.0468707037053,2598.1941685925935,2400.0,1200.0,10800.0,59267.8041026,35264.15033777264,182.65192939999838,1274.1798594943887,36538.33019726703,5874.259099670788,1,0,0.0,rho
2025-04-16,0.8,0.625,2400.0,2598.1941685925935,2464.0723177407417,2400.0,1200.0,10800.0,60842.572667,36086.843892079705,7.746605899997189,38.23337341943613,36125.07726549914,1413.9654805761393,1,0,0.0,rho
2025-04-17,0.8,0.625,2400.0,2464.0723177407417,3015.1719049259236,2400.0,1372.0703296296272,10800.0,60926.179688000004,36382.5387678712,0.0,0.0,36382.5387678712,3539.918632650214,0,0,0.0,rho
2025-04-18,0.8,0.625,2400.0,3015.1719049259236,3535.6369832222244,2400.0,1808.9880814814826,10800.0,27959.849261,14186.1073276327,0.0,0.0,14186.1073276327,18623.977336925924,0,0,0.0,rho
2025-04-19,0.8,0.625,2400.0,3535.6369832222244,3173.827819259257,2400.0,1737.240663703701,10800.0,26440.025909,13410.571550734801,0.0,0.0,13410.571550734801,17799.017746028803,0,0,0.0,rho
2025-04-20,0.8,0.625,2400.0,3173.827819259257,3055.557019333335,2400.0,1587.2698481481493,10800.0,59414.63677,35388.103235726,0.0,0.0,35388.103235726,3830.653043415642,0,0,0.0,rho
2025-04-21,0.8,0.625,2400.0,3055.557019333335,2510.200530333335,2400.0,1311.5664381851861,10800.0,58922.347406,34995.1203008314,0.0,0.0,34995.1203008314,7396.831111514414,0,0,0.0,rho
2025-04-22,0.8,0.625,2400.0,2510.200530333335,2381.925632111111,2400.0,1200.0,10800.0,56100.7740629,33078.28687813236,347.8695844999996,2306.1641372411145,35384.45101537348,661.7200892181156,5,0,0.0,rho
2025-04-23,0.8,0.625,2400.0,2381.925632111111,2637.1585830000004,2400.0,1200.0,10800.0,58455.392624,34299.8846186616,81.3757722333327,460.3301625984628,34760.21478126006,3214.2840059670825,5,0,0.0,rho
2025-04-24,0.8,0.625,2400.0,2637.1585830000004,2797.0498349629656,2400.0,1299.2808674074097,10800.0,59277.802577999995,35106.649214913996,0.0,0.0,35106.649214913996,8351.908599308645,0,0,0.0,rho
2025-04-25,0.8,0.625,2400.0,2797.0498349629656,2961.5255090740766,2400.0,1663.1767777777793,10800.0,26714.90175,13180.7282988524,0.0,0.0,13180.7282988524,22135.88103164609,0,0,0.0,rho
2025-04-26,0.8,0.625,2400.0,2961.5255090740766,2822.0331208555544,2400.0,1559.9466177814804,10800.0,26099.901841000003,12906.4581845887,0.0,0.0,12906.4581845887,23985.371177489717,0,0,0.0,rho
2025-04-27,0.8,0.625,2400.0,2822.0331208555544,2679.996718407407,2400.0,1200.0,10800.0,55114.828144,32833.6112654028,435.11706106666634,2993.4409122787147,35827.052177681515,3342.096486753085,2,0,0.0,rho
2025-04-28,0.8,0.625,2400.0,2679.996718407407,2736.566650814816,2400.0,1200.0,10743.930794925924,55214.537373,33143.0855282032,4613.173081633334,28962.677017126196,62105.762545329395,203.4778833333346,31,0,0.0,rho
2025-04-29,0.8,0.625,2400.0,2736.566650814816,2689.4763029259266,2400.0,1200.0,10800.0,54941.3452232,32549.35392014848,1123.0699717000027,7629.26931700461,40178.623237153086,5205.670573292183,4,0,0.0,rho
2025-04-30,0.8,0.625,2400.0,2689.4763029259266,2521.2603678148157,2400.0,1200.0,10800.0,55255.651666000005,32980.5944265522,73.8766866666654,339.34956823166084,33319.94399478386,3814.436760115231,3,0,0.0,rho
2025-05-01,0.8,0.625,2400.0,2521.2603678148157,1971.4099800000001,2400.0,1200.0,10800.0,56750.581727,34079.0459322268,1885.72058453333,10761.85760305964,44840.90353528644,4138.019348111115,17,0,0.0,rho
2025-05-02,0.8,0.625,2400.0,1971.4099800000001,2501.686938296297,2400.0,1200.0,10800.0,29207.006991000002,15278.0071259623,258.2015285999992,1612.1991183998448,16890.206244362143,12018.855243835389,4,0,0.0,rho
2025-05-03,0.8,0.625,2400.0,2501.686938296297,2509.790738444445,2400.0,1200.0,10800.0,28768.833018000005,15146.869431931202,161.56036873333153,737.4654452516916,15884.334877182893,17713.169187094652,4,0,0.0,rho
2025-05-04,0.8,0.625,2400.0,2509.790738444445,2377.2677659259266,2400.0,1200.0,10800.0,64369.55633000001,38804.866692644006,252.3136124666642,1596.0484727460835,40400.91516539009,9697.94306748972,3,0,0.0,rho
2025-05-05,0.8,0.625,2400.0,2377.2677659259266,3961.8694061481497,2400.0,1933.2011468518529,10800.0,67856.37388550001,41507.670823226945,0.0,0.0,41507.670823226945,7308.854021399189,0,0,0.0,rho
2025-05-06,0.8,0.625,2400.0,3961.8694061481497,3547.8323643703707,2400.0,1896.5196770370371,10800.0,62051.962766,38567.668038615506,0.0,0.0,38567.668038615506,5991.281508107003,0,0,0.0,rho
2025-05-07,0.8,0.625,2400.0,3547.8323643703707,3558.688103148151,2400.0,1613.1758767407423,10800.0,63348.1181524,38920.56001677569,0.0,0.0,38920.56001677569,4627.112243744863,0,0,0.0,rho
2025-05-08,0.8,0.625,2400.0,3558.688103148151,3993.103191259261,2400.0,1870.8897777777788,10800.0,65703.140672,40900.1009668103,12.929868000000056,87.36065314200037,40987.4616199523,5781.1826367078165,1,0,0.0,rho
2025-05-09,0.8,0.625,2400.0,3993.103191259261,5166.120603962963,2400.0,2570.4125799629646,10800.0,31087.462894,17618.0465590734,0.0,0.0,17618.0465590734,19027.431815358024,0,0,0.0,rho
2025-05-10,0.8,0.625,2400.0,5166.120603962963,4041.9510300000015,2400.0,2372.0766961111126,10800.0,28372.135180999998,16026.4445450011,0.0,0.0,16026.4445450011,15185.713576872431,0,0,0.0,rho
2025-05-11,0.8,0.625,2400.0,4041.9510300000015,2958.0831868888913,2400.0,1337.208835037039,10800.0,62912.0136292,38422.19104393272,41.18071666666674,277.36103945833383,38699.552083391056,5156.240219847745,2,0,0.0,rho
2025-05-12,0.8,0.625,2400.0,2958.0831868888913,3171.545908370372,2400.0,1447.427056370372,10800.0,64412.62421,38905.13606711,0.0,0.0,38905.13606711,9076.205972057622,0,0,0.0,rho
2025-05-13,0.8,0.625,2400.0,3171.545908370372,2562.877163370371,2400.0,1200.0,10800.0,60079.769298,35881.5024669812,600.8604966666646,3694.9088146376953,39576.41128161889,4687.640713925932,8,0,0.0,rho
2025-05-14,0.8,0.625,2400.0,2562.877163370371,2558.8239300740734,2400.0,1357.486735666665,10800.0,61612.203471,37231.4592249234,0.0,0.0,37231.4592249234,5150.356948777781,0,0,0.0,rho
2025-05-15,0.8,0.625,2400.0,2558.8239300740734,3124.7072650370415,2400.0,1626.0667010740776,10800.0,62445.358250000005,37630.11443259069,0.0,0.0,37630.11443259069,5373.780280045267,0,0,0.0,rho
2025-05-16,0.8,0.625,2400.0,3124.7072650370415,3010.5409098518476,2400.0,1750.766806296292,10800.0,27804.875678999997,14840.916194630001,0.0,0.0,14840.916194630001,22932.780812716053,0,0,0.0,rho
2025-05-17,0.8,0.625,2400.0,3010.5409098518476,2948.136990962967,2400.0,1203.6171844444482,10800.0,27919.453102,14805.591549656,0.0,0.0,14805.591549656,15366.5101329465,0,0,0.0,rho
2025-05-18,0.8,0.625,2400.0,2948.136990962967,3388.7913282407403,2400.0,1799.7458032037032,10800.0,59887.28600255,36546.36093523596,5.236666666666679,35.318698333333415,36581.6796335693,2149.224279378606,1,0,0.0,rho
