date,official,terminal_mode,soc_mu,dispatch,mpc_stride,policy,soc0_actual,soc24_actual,soc24_plan,purchase_kwh,plan_cost,emergency_kwh,emergency_slots,emergency_cost,total_cost,curtail_kwh,load_mae_kw,load_rmse_kw,pv_mae_kw,pv_rmse_kw,xgb_used,n_simultaneous_plan,max_unserved_kwh
2025-01-17,False,none,0.0,greedy,,C_pv7d_q82,2291.8626732962957,2625.0367679629626,1200.0,57195.10475,31353.543518612,0.0,0,0.0,31353.543518612,10854.941161728399,371.4626542616102,427.6124241252998,115.3992896825397,228.02086112977733,True,0,0.0
2025-01-18,False,none,0.0,greedy,,C_pv7d_q82,2625.0367679629626,2433.75099625926,1200.0,54710.35949,29626.875566420997,0.0,0,0.0,29626.875566420997,8297.939914979419,297.13036814290376,345.2258744268548,97.56791220568783,184.92008245138214,True,0,0.0
2025-01-19,False,none,0.0,greedy,,C_pv7d_q82,2433.75099625926,2290.7863007037017,1200.0,100763.317223,65315.20816766239,0.0,0,0.0,65315.20816766239,7833.054076831282,301.02864058593764,344.77911684464607,87.02181156018513,182.47397295311677,True,0,0.0
2025-01-20,False,none,0.0,greedy,,C_pv7d_q82,2290.7863007037017,2455.126746111114,1200.0,100519.53854499999,65180.19313748059,3.870166666666705,1,22.60757858333356,65202.800716063924,7847.82196378601,278.14977791449644,315.36883458977417,110.25759147156083,208.98850517478314,True,0,0.0
2025-01-21,False,none,0.0,greedy,,C_pv7d_q82,2455.126746111114,2432.0217577037074,1200.0,99510.378285,64543.46472683409,0.0,0,0.0,64543.46472683409,11998.522214320992,280.39925869683174,325.05992468897443,251.5434443938492,477.29444707230925,True,0,0.0
2025-01-22,False,none,0.0,greedy,,C_pv7d_q82,2432.0217577037074,1555.4946291481497,1200.0,97853.17267,63265.807822627394,0.0,0,0.0,63265.807822627394,5362.44672090536,215.09977067057287,256.8567470107841,64.31971698578037,113.08489844712629,True,0,0.0
2025-01-23,False,none,0.0,greedy,,C_pv7d_q82,1555.4946291481497,2305.0779766296314,1200.0,98934.283525,63879.4090307639,0.0,0,0.0,63879.4090307639,4030.353720452683,227.31300960991757,263.0746746140383,53.220159515211655,106.05595902697496,True,0,0.0
2025-01-24,False,none,0.0,greedy,,C_pv7d_q82,2305.0779766296314,2566.882588185184,1200.0,52232.937117999994,27984.254148774602,0.0,0,0.0,27984.254148774602,8569.851268971199,253.98884092285164,293.10185323666235,156.6669734265873,325.916657177893,True,0,0.0
2025-01-25,False,none,0.0,greedy,,C_pv7d_q82,2566.882588185184,2177.4167012963,1200.0,51169.05381,27211.878675043998,0.0,0,0.0,27211.878675043998,9506.413239711934,221.47940404025624,259.33550986512773,209.38774874570103,404.30682571409153,True,0,0.0
2025-01-26,False,none,0.0,greedy,,C_pv7d_q82,2177.4167012963,1900.9094415925933,1200.0,96185.01016,61846.054793261705,0.0,0,0.0,61846.054793261705,4351.530506913583,180.10098002387167,219.78728678266998,99.73921891534388,201.0852797841496,True,0,0.0
2025-01-27,False,none,0.0,greedy,,C_pv7d_q82,1900.9094415925933,2034.985925444447,1200.0,97355.24334,62564.9465340935,0.0,0,0.0,62564.9465340935,8877.96972209877,242.71006575520838,286.0908121388781,149.24458792658731,275.77957584774515,True,0,0.0
2025-01-28,False,none,0.0,greedy,,C_pv7d_q82,2034.985925444447,1975.7567235555575,1200.0,95162.809986,60899.361419729605,0.0,0,0.0,60899.361419729605,3695.171018477372,163.208047967665,200.42117851935146,58.08474043353177,109.56939017589858,True,0,0.0
2025-01-29,False,none,0.0,greedy,,C_pv7d_q82,1975.7567235555575,2291.036325888892,1200.0,96809.459374,61995.40327087921,0.0,0,0.0,61995.40327087921,11112.35775518519,235.7140213975694,267.6719610023754,253.83442878373015,434.55028894212563,True,0,0.0
2025-01-30,False,none,0.0,greedy,,C_pv7d_q82,2291.036325888892,1715.3269714074077,1200.0,94349.36821599999,60233.4290076676,21.616666666665424,1,150.797866666658,60384.22687433426,6823.480201728409,175.5535755544705,204.56714274496716,140.42444287136243,309.74417015631747,True,0,0.0
2025-01-31,False,none,0.0,greedy,,C_pv7d_q82,1715.3269714074077,2522.367010407408,1200.0,48604.524579000004,25525.2021318892,0.0,0,0.0,25525.2021318892,5234.095000563789,220.96347639811208,254.00413534333035,93.62151799867722,183.64037619937034,True,0,0.0
2025-02-01,True,none,0.0,greedy,,C_pv7d_q82,2522.367010407408,2537.2987867777774,1200.0,47131.118796999996,24679.328166464402,0.0,0,0.0,24679.328166464402,9263.011174440324,341.20190196940104,375.62591971528644,102.31346745535718,209.78974204994077,True,0,0.0
2025-02-02,True,none,0.0,greedy,,C_pv7d_q82,2537.2987867777774,2241.5109672592594,1200.0,91312.29681,58258.5854060274,0.0,0,0.0,58258.5854060274,9210.04400522634,266.84759246093745,300.3548877021178,147.8235800853175,287.73312857945666,True,0,0.0
