date,total_cost,plan_cost,emergency_cost,emergency_kwh,label
2025-05-26,38723.99885734764,33010.209682565,144.05881003498655,21.84860999999796,LA_h48_q65
2025-05-27,35323.96522342015,30461.7649178614,0.0,0.0,LA_h48_q65
2025-05-28,36407.67381590665,33746.7987341662,0.0,0.0,LA_h48_q65
2025-05-29,39300.03234483584,32972.7919000535,291.26989834209337,43.28764673332739,LA_h48_q65
2025-05-30,12298.548678912899,11851.521603248799,0.0,0.0,LA_h48_q65
2025-05-31,11416.288829832009,11747.12560203092,0.0,0.0,LA_h48_q65
2025-06-01,64614.72226774316,49232.5102653508,6966.454098461618,1116.1781829333286,LA_h48_q65
2025-06-02,54509.21936129604,52368.35200177475,2016.2938006286158,315.7214139333331,LA_h48_q65
2025-06-03,58309.07507323821,45700.832990106996,6642.204722074595,1050.1360526999993,LA_h48_q65
2025-06-04,57118.23377784403,57771.4052118798,994.8150148612355,147.66743276666654,LA_h48_q65
2025-06-05,54058.7612328332,48528.7383273553,1242.9685597340022,178.90620600000034,LA_h48_q65
2025-06-06,25668.36790581464,16079.840600652,5710.5989365372925,1539.2927639333307,LA_h48_q65
2025-06-07,20028.747822330613,18065.8052329841,1386.6715110266618,216.73515333333256,LA_h48_q65
2025-06-08,50352.98255786177,48267.587828334006,1.393361916666021,0.1983433333332414,LA_h48_q65
2025-06-09,55384.65966669046,54818.58979940369,1368.800325125168,194.78288033333354,LA_h48_q65
2025-06-10,55784.45245267793,49153.44679240748,1036.8132271585207,218.0247350333339,LA_h48_q65
2025-06-11,60646.87187809218,52727.14368118429,1171.197135283323,224.56764999999797,LA_h48_q65
2025-06-12,54070.22632894165,52835.820052731695,0.0,0.0,LA_h48_q65
2025-06-13,18833.969955532004,19085.682454058802,0.0,0.0,LA_h48_q65
2025-06-14,17854.868295291966,17953.9882089576,218.27557942666562,40.64630666666649,LA_h48_q65
2025-06-15,54164.164763236215,49075.129199841904,191.223501081667,27.84265133333338,LA_h48_q65
2025-06-16,55981.95879598738,50883.7122271264,513.0082701458339,76.04499533333342,LA_h48_q65
2025-06-17,57629.332861247145,50586.7304784792,1129.6299209053986,273.20926979999865,LA_h48_q65
2025-06-18,55606.37773667434,51542.692627906596,24.61645331233394,3.6406793333334235,LA_h48_q65
2025-06-19,54568.99206306773,47170.78980656667,1001.4486184775018,144.08627233333357,LA_h48_q65
2025-06-20,17259.490031979603,17432.482321808704,0.0,0.0,LA_h48_q65
2025-06-21,16816.710844105397,16655.970290002697,0.0,0.0,LA_h48_q65
2025-06-22,50778.97534332882,46286.0465639523,228.35438550101776,33.53346910000016,LA_h48_q65
2025-06-23,49910.772268883185,46976.29284782561,439.8401419990296,106.03151496666507,LA_h48_q65
2025-06-24,58772.201980622856,56020.712459540344,358.5962310651676,50.90268433333347,LA_h48_q65
2025-06-25,53533.774642287746,47009.703628819196,130.7053537440011,18.731252000000154,LA_h48_q65
2025-06-26,50227.37916496084,45907.97964510108,804.2579842568337,114.7037846666667,LA_h48_q65
2025-06-27,17030.81406752166,16670.3945829362,891.1674778561612,143.8901969999991,LA_h48_q65
2025-06-28,16013.21913199586,15969.9704414964,0.0,0.0,LA_h48_q65
2025-06-29,53480.482697257554,45857.18383268238,26.11410458999973,3.8431353333332936,LA_h48_q65
2025-06-30,51019.1220209979,49344.6396226425,739.0779580765018,104.91822300000024,LA_h48_q65
2025-07-01,75781.82585040713,45173.6554809785,3827.7080988833177,1258.948773666661,LA_h48_q65
2025-07-02,63371.98505982431,53370.41794932011,2283.5842357145966,641.512346599999,LA_h48_q65
2025-07-03,66569.77289500854,63238.803587393,1295.2957049416855,231.22028396666474,LA_h48_q65
2025-07-04,30652.61034836802,20209.765736001424,5794.877537398678,2336.9447099666677,LA_h48_q65
2025-07-05,25983.277711506085,21940.6807479886,1056.6590221733813,453.8519785666658,LA_h48_q65
2025-07-06,72518.67901312542,58763.64846016381,1395.20883034699,444.4594002666625,LA_h48_q65
2025-07-07,59402.985808118465,59181.50839206109,686.3720509019272,117.45050189999783,LA_h48_q65
2025-07-08,64368.107701260604,62947.80511529701,96.06130521000108,11.301326666666796,LA_h48_q65
2025-07-09,60767.974895493986,60754.29890050461,415.6310464433332,47.82087999999999,LA_h48_q65
2025-07-10,59952.204874424555,56839.834208568,1351.6306514540627,173.01024559999888,LA_h48_q65
2025-07-11,35748.34995481072,27761.2877183644,9659.02329428182,1541.435686499998,LA_h48_q65
2025-07-12,25859.802230983623,23841.6616209102,1050.8785322944773,224.31375656666313,LA_h48_q65
2025-07-13,60043.31786707341,60056.930126805804,65.27053587500025,7.52615000000003,LA_h48_q65
2025-07-14,58503.214702436824,55808.63875991199,508.41106107833457,59.72265333333348,LA_h48_q65
2025-07-15,59595.86369890546,58715.098869582915,83.71087344499995,10.030666666666662,LA_h48_q65
2025-07-16,58723.15055781563,56754.538110375994,557.8150597883325,66.79497666666657,LA_h48_q65
2025-07-17,61053.6507390226,54913.314385213,1612.108066292003,281.6447738666667,LA_h48_q65
2025-07-18,24173.12706548912,24558.945659251,290.94400455836836,122.17447913333407,LA_h48_q65
2025-07-19,25201.730051173716,24503.334543539,1167.0271641859665,198.89271453333328,LA_h48_q65
2025-07-20,59142.24522805121,57902.6416265656,83.5514026200016,9.819180000000188,LA_h48_q65
2025-07-21,60875.521222683994,60077.92765627999,225.1425233650026,26.14239666666697,LA_h48_q65
2025-07-22,62024.20138192635,54735.272035062815,988.0025988700008,118.39338000000009,LA_h48_q65
