date,total_cost,plan_cost,emergency_cost,emergency_kwh,label
2025-07-02,63086.418472351295,52904.9179567681,2283.5842357145966,641.512346599999,LA_h24_q65
2025-07-03,66867.80788756984,63536.838579382,1295.2957049416855,231.22028396666474,LA_h24_q65
2025-07-04,30652.61034836802,20209.765736001424,5794.877537398678,2336.9447099666677,LA_h24_q65
2025-07-05,25983.277711506085,21940.6807479886,1056.6590221733813,453.8519785666658,LA_h24_q65
2025-07-06,71269.99391389792,57324.648464996804,1395.20883034699,444.4594002666625,LA_h24_q65
2025-07-07,60648.983830769466,60427.506414712094,686.3720509019272,117.45050189999783,LA_h24_q65
2025-07-08,64368.107701260604,62947.80511529701,96.06130521000108,11.301326666666796,LA_h24_q65
2025-07-09,60767.974895493986,60754.29890050461,415.6310464433332,47.82087999999999,LA_h24_q65
2025-07-10,59952.204874424555,56839.834208568,1351.6306514540627,173.01024559999888,LA_h24_q65
2025-07-11,35748.34995481072,27761.2877183644,9659.02329428182,1541.435686499998,LA_h24_q65
2025-07-12,25859.802230983623,23841.6616209102,1050.8785322944773,224.31375656666313,LA_h24_q65
2025-07-13,60043.31786707341,60056.930126805804,65.27053587500025,7.52615000000003,LA_h24_q65
2025-07-14,58503.214702436824,55808.63875991199,508.41106107833457,59.72265333333348,LA_h24_q65
2025-07-15,59595.86369890546,58715.098869582915,83.71087344499995,10.030666666666662,LA_h24_q65
2025-07-16,58723.15055781563,56754.538110375994,557.8150597883325,66.79497666666657,LA_h24_q65
2025-07-17,61053.6507390226,54913.314385213,1612.108066292003,281.6447738666667,LA_h24_q65
2025-07-18,24173.12706548912,24558.945659251,290.94400455836836,122.17447913333407,LA_h24_q65
2025-07-19,25201.730051173716,24503.334543539,1167.0271641859665,198.89271453333328,LA_h24_q65
2025-07-20,59142.24522805121,57902.6416265656,83.5514026200016,9.819180000000188,LA_h24_q65
2025-07-21,60875.521222683994,60077.92765627999,225.1425233650026,26.14239666666697,LA_h24_q65
2025-07-22,62024.20138192635,54735.272035062815,988.0025988700008,118.39338000000009,LA_h24_q65
2025-07-23,61858.32647223041,62670.49552467582,507.3108177300019,59.84181333333356,LA_h24_q65
2025-07-24,61930.94794273253,63741.614520291696,26.88662148333378,3.23876666666672,LA_h24_q65
2025-07-25,25071.142599834,22311.379204426557,2739.919640053821,465.36778953333135,LA_h24_q65
2025-07-26,23632.12468977977,22645.460656729323,494.32718213998527,76.23211999999774,LA_h24_q65
2025-07-27,59970.45220303776,56456.927376341,25.855326561667983,3.126783333333492,LA_h24_q65
2025-07-28,62988.965354453016,58750.284563817695,71.16200549666756,8.458576666666772,LA_h24_q65
2025-07-29,63468.372638616,55802.500105422994,770.212827501997,91.67960976666632,LA_h24_q65
2025-07-30,64230.66608559,51886.400209608,0.0,0.0,LA_h24_q65
2025-07-31,61696.734148657095,54184.82603781381,1346.156157805637,166.9771232666688,LA_h24_q65
2025-08-01,23327.80549419507,22592.484922261803,104.46627057441452,53.50385176666556,LA_h24_q65
2025-08-02,23639.540431942893,22467.2944123948,1464.2099627199914,236.1921399999987,LA_h24_q65
2025-08-03,52961.51567391143,47932.1514790006,3364.5171882041295,573.0187711333315,LA_h24_q65
2025-08-04,53871.0950651491,52053.036496454,0.0,0.0,LA_h24_q65
2025-08-05,51926.7066996427,49423.326461122204,240.10925653000123,28.98661333333348,LA_h24_q65
2025-08-06,56091.6077516412,55327.032739029,0.0,0.0,LA_h24_q65
2025-08-07,55075.92511795302,53377.2886654433,515.0767747466672,60.990926666666724,LA_h24_q65
2025-08-08,22758.74329697269,21720.9011264792,1216.3993922575917,254.23484326666528,LA_h24_q65
2025-08-09,21974.808179754287,21605.19390382692,412.40900474086754,134.46886940000002,LA_h24_q65
2025-08-10,53392.03311662369,52840.25264414776,493.90199476500163,58.251810000000205,LA_h24_q65
2025-08-11,54059.486973564395,48832.264572242595,1187.4323016607036,151.85999713333393,LA_h24_q65
2025-08-12,56376.03190741127,52758.892816010804,478.84944210166896,57.68991000000028,LA_h24_q65
2025-08-13,54230.268562011566,47882.831179697,100.22878230666603,11.753226666666592,LA_h24_q65
2025-08-14,55456.33936731175,50928.757010115994,1983.1894148620656,269.7666345333331,LA_h24_q65
2025-08-15,22645.450777077487,22157.1181159383,246.33332334153624,48.54360076666728,LA_h24_q65
2025-08-16,24472.53197917208,23242.066497642183,1463.0673121669554,253.33688443333148,LA_h24_q65
2025-08-17,53621.56413850067,51525.3715719691,1738.5466419116653,209.04697999999985,LA_h24_q65
2025-08-18,54214.24539899478,51558.56070216861,1336.2986620366705,157.57520333333377,LA_h24_q65
2025-08-19,53768.95583456293,49291.651266208006,1251.752859241668,148.71319666666682,LA_h24_q65
2025-08-20,58859.13246079927,54215.00752833599,614.2932033247864,79.11569819999185,LA_h24_q65
2025-08-21,53916.524376964946,52080.149788202005,1029.8001113429448,123.12746846666414,LA_h24_q65
2025-08-22,24479.360294424783,22204.368341345697,1613.5230652141736,377.8469852333312,LA_h24_q65
2025-08-23,22236.291858361747,21194.792444263898,0.0,0.0,LA_h24_q65
2025-08-24,53720.58727899133,51313.925879541,51.49773733333373,6.204546666666715,LA_h24_q65
2025-08-25,60389.53292686151,64756.293261988,213.65325427000064,25.48614666666674,LA_h24_q65
2025-08-26,52754.55380192328,51055.66785156939,250.3257046483345,29.625666666666802,LA_h24_q65
2025-08-27,55998.34042884182,49553.5883939957,109.54261639666716,13.252993333333393,LA_h24_q65
2025-08-28,60497.34735297767,49489.177605816,1718.589578790164,251.24092713332752,LA_h24_q65
2025-08-29,23409.831916492745,23440.234391703703,374.4502979349909,58.68666999999857,LA_h24_q65
2025-08-30,23447.665810024853,22527.3653932355,916.8727032615013,284.9532777333303,LA_h24_q65
2025-08-31,53785.89327963078,50656.5149675623,783.2024141954525,104.9676457333305,LA_h24_q65
2025-09-01,45820.5087275022,49476.737272511,0.0,0.0,LA_h24_q65
2025-09-02,37546.37030570891,35173.61216925483,94.84927283470032,13.924288000000047,LA_h24_q65
2025-09-03,40639.759123796,38937.017015453996,0.0,0.0,LA_h24_q65
2025-09-04,39609.91822952094,38066.005736468,153.8820864833342,23.1623666666668,LA_h24_q65
2025-09-05,17062.192524772,18421.077379878,0.0,0.0,LA_h24_q65
2025-09-06,14745.326589586202,15002.118261029002,0.0,0.0,LA_h24_q65
2025-09-07,42609.428123749945,35635.471437152504,136.11534250000022,20.1876666666667,LA_h24_q65
2025-09-08,45232.68818472666,37854.142387195,1238.70795449276,404.330469533332,LA_h24_q65
2025-09-09,40958.4850782345,35547.51115742,15.661369150000068,2.352616666666677,LA_h24_q65
2025-09-10,47239.59189133804,39584.342161695895,1952.0251655949885,372.78446333333113,LA_h24_q65
2025-09-11,40504.18059867483,41445.103567993996,153.78255886537698,38.37465503333183,LA_h24_q65
2025-09-12,15026.86474542945,14219.2669505292,0.0,0.0,LA_h24_q65
2025-09-13,14827.116497326699,13770.700565106199,0.0,0.0,LA_h24_q65
2025-09-14,43951.820747823745,44799.3429015905,78.66956207999291,27.519408333330325,LA_h24_q65
2025-09-15,43608.33540812572,39054.126781843996,2943.9401200122234,533.3878034333288,LA_h24_q65
2025-09-16,44704.31084019805,43498.57321487,88.18761655000094,13.092750000000137,LA_h24_q65
2025-09-17,43479.52794631223,41643.2292648426,383.20211377267964,97.8401000999961,LA_h24_q65
2025-09-18,44463.10968915251,38695.7036245508,928.2118517969042,158.73334549999808,LA_h24_q65
2025-09-19,15410.345476893,15335.0983126848,0.0,0.0,LA_h24_q65
2025-09-20,14787.536184780154,13819.43701431992,177.26456017204447,60.17949956666479,LA_h24_q65
2025-09-21,42500.201613622005,42690.298428388,58.02559500000035,8.44500000000005,LA_h24_q65
2025-09-22,45634.03300532633,46045.045126865996,56.40597518333394,8.649233333333427,LA_h24_q65
2025-09-23,47133.17141009342,43550.588375164,2799.5808229512218,542.112180099998,LA_h24_q65
2025-09-24,45534.04568300501,38375.788811801205,0.0,0.0,LA_h24_q65
2025-09-25,45876.89795150038,41833.5309597179,106.25664583333337,15.37166666666667,LA_h24_q65
2025-09-26,14916.262007149102,15310.835049783102,0.0,0.0,LA_h24_q65
2025-09-27,16204.78277502262,14190.6099758928,111.07456606897178,20.519515999993814,LA_h24_q65
2025-09-28,48282.361972686864,42584.472475597606,40.07191416666671,5.868333333333339,LA_h24_q65
2025-09-29,48718.096719837384,44965.464325198,2979.3608825877786,567.8419406333297,LA_h24_q65
2025-09-30,49723.140991118504,43425.8561255242,0.0,0.0,LA_h24_q65
2025-10-01,39514.01308388766,37933.014516482006,628.844046241658,127.74748333333167,LA_h24_q65
2025-10-02,37724.056128265096,39342.4127304652,0.0,0.0,LA_h24_q65
2025-10-03,12933.2703957701,12793.459235561599,0.0,0.0,LA_h24_q65
2025-10-04,12658.459474100755,12255.58256350473,195.22338661119068,63.08721493333032,LA_h24_q65
2025-10-05,39919.130550846545,40722.5217912072,0.0,0.0,LA_h24_q65
2025-10-06,42891.29659101916,36257.6918352804,3297.6836837248616,514.9163090666659,LA_h24_q65
2025-10-07,41574.10087596291,35642.3211386079,675.0396751458645,130.73744906666627,LA_h24_q65
2025-10-08,44060.43753644748,33832.2587438392,5009.816515102438,864.491661886663,LA_h24_q65
2025-10-09,43892.213502452876,41793.80194348,3442.791818825075,596.0911344999986,LA_h24_q65
2025-10-10,13289.038893975501,12743.1800371557,0.0,0.0,LA_h24_q65
2025-10-11,13681.053376015436,12613.1035332464,955.0314124293865,188.06559513333067,LA_h24_q65
2025-10-12,43562.831868636116,36771.90946715836,4573.403014368646,792.4541773666631,LA_h24_q65
2025-10-13,42387.11689101189,39849.7947817274,716.0440710920789,116.65466799999656,LA_h24_q65
2025-10-14,43991.432208693324,41571.8017905131,89.8824561491818,17.98728359999636,LA_h24_q65
2025-10-15,44673.86491947629,42414.235179797,0.0,0.0,LA_h24_q65
2025-10-16,44692.2562611807,41884.5262640266,0.0,0.0,LA_h24_q65
2025-10-17,13541.313173114468,12334.86603145906,0.0,0.0,LA_h24_q65
2025-10-18,13708.137839050589,13388.962759719168,0.0,0.0,LA_h24_q65
2025-10-19,45803.77553210555,43303.169049552,1114.6087853093004,196.85240649999642,LA_h24_q65
2025-10-20,46737.23334459209,46943.103409729796,453.59458478832914,84.91896303333255,LA_h24_q65
2025-10-21,49059.12431302485,44962.333296738,1109.6830691986493,213.55653816666342,LA_h24_q65
2025-10-22,47668.41359161668,42232.624043716,461.4124276776794,91.79841109999921,LA_h24_q65
2025-10-23,48164.60444674693,49796.7737385088,215.78107486029347,43.649453799998675,LA_h24_q65
2025-10-24,14338.783374432593,13304.6455741301,418.93503939999226,88.91739166666503,LA_h24_q65
2025-10-25,14067.9248105858,13323.1621656812,0.0,0.0,LA_h24_q65
2025-10-26,47696.71381737815,46679.1894763983,0.0,0.0,LA_h24_q65
2025-10-27,47322.23696978552,42424.02250045221,103.66090000000031,19.744933333333393,LA_h24_q65
2025-10-28,48398.71124096277,42414.593040620995,0.0,0.0,LA_h24_q65
2025-10-29,50317.01508202379,46598.99427559,0.0,0.0,LA_h24_q65
2025-10-30,47696.282502103524,42854.892774406704,18.13268816666676,3.641833333333352,LA_h24_q65
2025-10-31,14483.570975570998,14548.066749645839,0.0,0.0,LA_h24_q65
2025-11-01,14267.167797290245,13466.58137597041,0.0,0.0,LA_h24_q65
2025-11-02,52560.84078922973,46653.1391147702,1300.2363042733311,207.43616333333296,LA_h24_q65
2025-11-03,50810.95613449234,50752.4377451855,0.0,0.0,LA_h24_q65
2025-11-04,49823.00961571341,45125.71113201742,532.4701823961121,94.97814213333008,LA_h24_q65
2025-11-05,53707.275495346476,50939.7179433796,2014.4859256938698,364.39875276666424,LA_h24_q65
2025-11-06,53623.16839093564,48726.373201299895,0.0,0.0,LA_h24_q65
2025-11-07,15068.515017394651,14166.6282239805,0.0,0.0,LA_h24_q65
2025-11-08,14877.180504647,14147.4345412898,0.0,0.0,LA_h24_q65
2025-11-09,52320.262733738346,50660.44763547152,0.0,0.0,LA_h24_q65
2025-11-10,56886.8949525099,52392.2844728787,0.0,0.0,LA_h24_q65
2025-11-11,53085.68820493696,52920.538231577906,112.88067103600324,22.024561066667296,LA_h24_q65
2025-11-12,53798.9232260649,49116.589765289,0.0,0.0,LA_h24_q65
2025-11-13,54432.361590642286,49521.555672989605,10.126051133333377,2.010533333333342,LA_h24_q65
2025-11-14,14882.07582844829,14593.06009657562,0.0,0.0,LA_h24_q65
2025-11-15,15510.972553230302,15002.885600417201,0.0,0.0,LA_h24_q65
2025-11-16,56972.13276250275,51400.1010027855,0.0,0.0,LA_h24_q65
2025-11-17,56808.078157952,49542.355672264996,0.0,0.0,LA_h24_q65
2025-11-18,57247.03838514775,51097.74436395989,729.4492666846575,145.54274533333154,LA_h24_q65
2025-11-19,61140.36499441291,51807.020780219005,0.0,0.0,LA_h24_q65
2025-11-20,57396.64107095991,51160.842189078205,0.0,0.0,LA_h24_q65
2025-11-21,16672.99141344025,15049.4683928218,0.0,0.0,LA_h24_q65
2025-11-22,15867.492960323705,15325.16949651969,0.0,0.0,LA_h24_q65
2025-11-23,58291.59636675033,52124.26797709371,0.0,0.0,LA_h24_q65
2025-11-24,55974.46174217963,51224.284325313005,157.94157313852034,46.173630366668384,LA_h24_q65
2025-11-25,58402.66121957768,59606.277560240545,0.0,0.0,LA_h24_q65
2025-11-26,59280.93919651248,56236.9852358309,177.73418883333318,32.99316666666664,LA_h24_q65
2025-11-27,59220.402484969774,54571.32877015672,0.0,0.0,LA_h24_q65
2025-11-28,15752.639650545829,14907.089676103002,0.0,0.0,LA_h24_q65
2025-11-29,17819.2630844698,18173.2060936214,0.0,0.0,LA_h24_q65
2025-11-30,63128.01733378895,57017.700260723,0.0,0.0,LA_h24_q65
2025-12-01,80823.41269466192,64155.481737825845,0.0,0.0,LA_h24_q65
2025-12-02,76113.72037801486,70686.1514743976,3052.519904546167,429.929938433331,LA_h24_q65
2025-12-03,75338.67679919502,62417.875313557,122.5227580621666,17.173184333333325,LA_h24_q65
